premise	hypothesis	label	output	verbalized
Yɛnsusuu ho sɛ yɛmbra saa nsɛmpɔ yi, ɛnoa ne sɛ ɛyɛ den kɛkɛ, mpo mfeɛ aduonu bi akyi a yɛde asua amamrɛ foforo yi no, sɛ ɔhɔhoɔ bi bɛnya nteɛaseɛ afa deɛ ɛyɛ sere fa ho	Nsɛmpɔ mmiɛnsa bi yɛ den paa sɛ ahɔhoɔ bɛte aseɛ	entailment	true	entailment
Ne korakora, ɛwɔ sɛ ɔbaako yɛ ahwɛyie wɔ nsɛm a ɔtwetwe mu a ɛkuta nteaseɛ soronko foforo bi	Wɔtae fa koowaa krataa mu samufoɔ sɛ wɔntumi nkyere mfomsoɔ bi sei	neutral	true	entailment
Ne korakora, ɛwɔ sɛ ɔbaako yɛ ahwɛyie wɔ nsɛm a ɔtwetwe mu a ɛkuta nteaseɛ soronko foforo bi	Nsɛm a yɛtwetwe mu yɛ kwan kɛseɛ bi a ɛbɛtumi ama nteɛaseɛ a ɛfa asɛm bi ho ani ada hɔ	contradiction	true	entailment
Ne korakora, ɛwɔ sɛ ɔbaako yɛ ahwɛyie wɔ nsɛm a ɔtwetwe mu a ɛkuta nteaseɛ soronko foforo bi	Nteɛaseɛ bɛtumi asesa sɛ woyɛ sɛ wobɛma asɛm bi ayɛ tenten a.	entailment	true	entailment
Sɛ wo ti yɛ hye a ɛma anisobirieɛ.	Sɛ wode ɔhyew ɛɛfa obi tiri ho yɛ kwan pa bi a wobɛtumi ama ɔde n’adwene asi biribi pɔtee so	contradiction	true	entailment
Sɛ wo ti yɛ hye a ɛma anisobirieɛ.	Ɔhyew a ɛboroso tumi de anisoɔbereɛ ba wɔ tebea bi mu	entailment	true	entailment
Sɛ wo ti yɛ hye a ɛma anisobirieɛ.	Na ɛnnɛ wiam-tebea no wɔ soro mprɛ num kyɛn deɛ ɛtae te no	neutral	true	entailment
Adwuma foforɔ biara nte sɛ yei a ɛwɔ amamerɛ a emu wɔ ahobrɛaseɛ mu	Adwuma bebree a aka no dwene sɛ ɛsom bo kyɛn obiara	neutral	true	entailment
Adwuma foforɔ biara nte sɛ yei a ɛwɔ amamerɛ a emu wɔ ahobrɛaseɛ mu	Adwuma bebree wɔ amamerɛ a ɛmma wondwene sɛ wosombo kyɛn obi	contradiction	true	entailment
Adwuma foforɔ biara nte sɛ yei a ɛwɔ amamerɛ a emu wɔ ahobrɛaseɛ mu	Adwuma foforɔ biara nte sɛ yei a ɛwɔ amamerɛ a emu ɛyɛ den a ɛnya ne ho  kasa tia	entailment	true	entailment
Wɔ ahomasoɔ nkyerɛho bi mu no, saa ntomago yi a wanya adin a ɛnkyerɛ obuo no wɔ kurom hɔ a nsɛmka mu no de saa mmrane no bata wɔn ho wɔ wɔn nkɔmɔ a wɔdi wɔ kokoam, nkɔmɔ a wɔdi wɔ petee mu, ne wɔn ankasa abodin nkrataa mu	Nkrataa no nni din bia kraa	contradiction	true	entailment
Wɔ ahomasoɔ nkyerɛho bi mu no, saa ntomago yi a wanya adin a ɛnkyerɛ obuo no wɔ kurom hɔ a nsɛmka mu no de saa mmrane no bata wɔn ho wɔ wɔn nkɔmɔ a wɔdi wɔ kokoam, nkɔmɔ a wɔdi wɔ petee mu, ne wɔn ankasa abodin nkrataa mu	Saa nkrataa no nni din pa	entailment	true	entailment
Wɔ ahomasoɔ nkyerɛho bi mu no, saa ntomago yi a wanya adin a ɛnkyerɛ obuo no wɔ kurom hɔ a nsɛmka mu no de saa mmrane no bata wɔn ho wɔ wɔn nkɔmɔ a wɔdi wɔ kokoam, nkɔmɔ a wɔdi wɔ petee mu, ne wɔn ankasa abodin nkrataa mu	Saa nkrataa no wɔ nsekuro bebree a ɛfiri efieyere no nkyɛn	neutral	true	entailment
Sɛ ‘neɛ ano wɔ fam/neɛ emu nnyɛ du’ kyerɛ nsa no suo a ɛyɛ	Nsa bɛtumi enya ahyɛnsodeɛ sɛ ɛyɛ ‘neɛ ano wɔ fam’ anaa ‘neɛ emu nnyɛ du’	entailment	neither	neutral
Sɛ ‘neɛ ano wɔ fam/neɛ emu nnyɛ du’ kyerɛ nsa no suo a ɛyɛ	Wɔde ‘neɛ ano wɔ fam’ ne ‘neɛ emu nnyɛ du’ na ɛkyerɛ bobesa ne mmrosa mu	contradiction	neither	neutral
Sɛ ‘neɛ ano wɔ fam/neɛ emu nnyɛ du’ kyerɛ nsa no suo a ɛyɛ	Nsa a ɛnnyɛ den no nni mmrosa bebree wɔ mu	neutral	false	contradiction
Wɔde edin mmɔbro yi a wɔde adi dwuma aboro so noa sane dii dwuma berɛ mpo a na ɛno anaa sɛ foforɔ biara ho nhia	Nkorɔfo brɛ sɛ wobenya edin foforo bi	neutral	true	entailment
Wɔde edin mmɔbro yi a wɔde adi dwuma aboro so noa sane dii dwuma berɛ mpo a na ɛno anaa sɛ foforɔ biara ho nhia	Wɔde edin di dwuma dodo	entailment	true	entailment
Wɔde edin mmɔbro yi a wɔde adi dwuma aboro so noa sane dii dwuma berɛ mpo a na ɛno anaa sɛ foforɔ biara ho nhia	Ɛwɔ sɛ wɔtae de edin di dwuma	contradiction	true	entailment
Yei nyinaa ekyi, yɛwɔ awerɛhosɛm yi sɛ ntwerɛyɛ a ɛmu da hɔ no ma nkaeɛ mmerɛ bi, na ɛrema ɔhaw no agye nsam	Nkurɔfoɔ bɛtae akae nsɛm a wɔantwerɛ no yie	contradiction	true	entailment
Yei nyinaa ekyi, yɛwɔ awerɛhosɛm yi sɛ ntwerɛyɛ a ɛmu da hɔ no ma nkaeɛ mmerɛ bi, na ɛrema ɔhaw no agye nsam	Nsɛm a w'atwerɛ no yie no yɛ mrɛ ma akenkan kyɛn nsɛm a wantwerɛ no yie	entailment	true	entailment
Yei nyinaa ekyi, yɛwɔ awerɛhosɛm yi sɛ ntwerɛyɛ a ɛmu da hɔ no ma nkaeɛ mmerɛ bi, na ɛrema ɔhaw no agye nsam	Nsɛm a w'atwerɛ no yie no boɔ ɛɛden sɛ wɔbɛyɛ no bebree	neutral	true	entailment
Wɔhyia saa suban yi no na ɛyɛɛ wɔn nwawa kakra no, Engrisifoɔ no de anidie maa wɔn, na wɔtwerɛɛ asɛmfua no wɔ kwan a ɛkyerɛ sɛ ɛsombo so.	Na Engrisifoɔ no nni obuo biara	contradiction	true	entailment
Wɔhyia saa suban yi no na ɛyɛɛ wɔn nwawa kakra no, Engrisifoɔ no de anidie maa wɔn, na wɔtwerɛɛ asɛmfua no wɔ kwan a ɛkyerɛ sɛ ɛsombo so.	Engrisifoɔ no bɛyɛɛ wɔn a wɔsombo paa wɔ wiase sikasɛm mu	neutral	true	entailment
Wɔhyia saa suban yi no na ɛyɛɛ wɔn nwawa kakra no, Engrisifoɔ no de anidie maa wɔn, na wɔtwerɛɛ asɛmfua no wɔ kwan a ɛkyerɛ sɛ ɛsombo so.	Engrisifoɔ no dii dwa paa twaa wiase ho hyiaɛ	entailment	true	entailment
Ɛtɔ da a ɛno na ɛwia ne ho  kɔ nso	Ɛtɔ da bi a ɛbɛ tumi ayɛ den sɛ wobehu 	entailment	neither	neutral
Ɛtɔ da a ɛno na ɛwia ne ho  kɔ nso	Ɛyɛ dede ketewa bi pɛ esiane afidie no a wato bo abɔ ho ban no	neutral	false	contradiction
Ɛtɔ da a ɛno na ɛwia ne ho  kɔ nso	Na deda nyinaa ɛyɛ mrɛ paa sɛ wobɛhunu afiri akyirikyiri	contradiction	neither	neutral
Sɛdeɛ ɛsi no, aane, ɔwɔ Engrisi kasabea bebree a ɛda nso wɔ Engrisi man no mu kyɛn Amerika Atifi fa no mu, na oibara a w'asɛe mmerɛ atie wɔn no nim sɛ wontumi mfa emu biara mfra ma nteaseɛ nnyɛ adwuma	Engrisi man no wɔ Engrisi kasabea bebree a ɛda nso a ɛdɔɔso sɛn neɛ ɛwɔ Amerika Atifi no	entailment	true	entailment
Sɛdeɛ ɛsi no, aane, ɔwɔ Engrisi kasabea bebree a ɛda nso wɔ Engrisi man no mu kyɛn Amerika Atifi fa no mu, na oibara a w'asɛe mmerɛ atie wɔn no nim sɛ wontumi mfa emu biara mfra ma nteaseɛ nnyɛ adwuma	Amerika Atifi ne Engrisifoɔ kasabea yɛ ade koro no ara, na amanfoɔ ntumi nhu nsonsonoɛ biara a ɛda ntam	contradiction	true	entailment
Sɛdeɛ ɛsi no, aane, ɔwɔ Engrisi kasabea bebree a ɛda nso wɔ Engrisi man no mu kyɛn Amerika Atifi fa no mu, na oibara a w'asɛe mmerɛ atie wɔn no nim sɛ wontumi mfa emu biara mfra ma nteaseɛ nnyɛ adwuma	Amanfoɔ a wɔfi Amerika Atifi no brɛ ansa na w'atumi ate Engrisifoɔ kasabea no mu fa ase.	neutral	true	entailment
Tennessee amanneɛbɔfoɔ no de ‘ɔkraman wiam tebea’ kyerɛɛ ‘ɔhyew, nsutwa berɛ wiam tebea’, a ɛbɛtumi ɛfiri asɛm a ɔka sɛ ‘ɔkraman nna’ a ɛkyerɛ sɛdeɛ wiam te wɔ Ɔsana mu	Sɛdeɛ amanneɛbɔfoɔ no kyerɛ no, na wɔde ‘ɔkraman wiam tebea’ na ɛkyerɛ nnapɔn osutɔ berɛ mu.	contradiction	true	entailment
Tennessee amanneɛbɔfoɔ no de ‘ɔkraman wiam tebea’ kyerɛɛ ‘ɔhyew, nsutwa berɛ wiam tebea’, a ɛbɛtumi ɛfiri asɛm a ɔka sɛ ‘ɔkraman nna’ a ɛkyerɛ sɛdeɛ wiam te wɔ Ɔsana mu	Ayɛwohomɔbɔ ne Kitawonsa nso mu yɛ hyew paa wɔ Tennessee	neutral	true	entailment
Tennessee amanneɛbɔfoɔ no de ‘ɔkraman wiam tebea’ kyerɛɛ ‘ɔhyew, nsutwa berɛ wiam tebea’, a ɛbɛtumi ɛfiri asɛm a ɔka sɛ ‘ɔkraman nna’ a ɛkyerɛ sɛdeɛ wiam te wɔ Ɔsana mu	Wiam yɛ hye na nsuo nso ntɔ nna bebree wɔ Ɔsana mu	entailment	true	entailment
