subject	question	choices	answer	command_r+	prompt	verbalized
international_law	Ni kauli gani kati ya zifuatazo ni za uwongo?	['Itifaki ya 14 ilibadilisha kamati inayosikiliza kesi za kukubalika kutoka kwa muundo wa majaji watatu hadi muundo wa jaji mmoja', 'Itifaki ya 14 iliongeza kigezo kipya cha ukubalifu', 'Itifaki ya 14 ilifuta Tume ya Haki za Kibinadamu', 'Itifaki ya 14 iliongeza muda wa mahakama wa ofisi kwa Mahakama ya Ulaya ya Haki za Kibinadamu']	C	A) Itifaki ya 14 ilibadilisha kamati inayosikiliza kesi za kukubalika kutoka kwa muundo wa majaji watatu hadi muundo wa jaji mmoja	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni kauli gani kati ya zifuatazo ni za uwongo?
 A)Itifaki ya 14 ilibadilisha kamati inayosikiliza kesi za kukubalika kutoka kwa muundo wa majaji watatu hadi muundo wa jaji mmoja B)Itifaki ya 14 iliongeza kigezo kipya cha ukubalifu C)Itifaki ya 14 ilifuta Tume ya Haki za Kibinadamu D)Itifaki ya 14 iliongeza muda wa mahakama wa ofisi kwa Mahakama ya Ulaya ya Haki za Kibinadamu"	A
international_law	Ni gani 'mwamba' chini ya UN Convention of the Law of the Sea (UNCLOS)?	['Miamba ni visiwa ambavyo ni chini ya maili 10 za mraba', 'Miamba ni visiwa ambavyo havina eneo lolote la baharini', 'Miamba ni visiwa ambavyo haviwezi kuendeleza makazi ya binadamu au maisha yao ya kiuchumi na kulingana na kifungu cha 121 (3) havina Eneo la Kiuchumi la Kipekee au rafu ya bara.', 'Miamba ni visiwa vidogo vinavyoweza kuendeleza makazi ya binadamu']	C	C)Miamba ni visiwa ambavyo haviwezi kuendeleza makazi ya binadamu au maisha yao ya kiuchumi na kulingana na kifungu cha 121 (3) havina Eneo la Kiuchumi la Kipekee au rafu ya bara.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni gani 'mwamba' chini ya UN Convention of the Law of the Sea (UNCLOS)?
 A)Miamba ni visiwa ambavyo ni chini ya maili 10 za mraba B)Miamba ni visiwa ambavyo havina eneo lolote la baharini C)Miamba ni visiwa ambavyo haviwezi kuendeleza makazi ya binadamu au maisha yao ya kiuchumi na kulingana na kifungu cha 121 (3) havina Eneo la Kiuchumi la Kipekee au rafu ya bara. D)Miamba ni visiwa vidogo vinavyoweza kuendeleza makazi ya binadamu"	C
international_law	Nini maana ya haiba ya kisheria ya kimataifa?	['Ina maana kwamba ni Mataifa pekee yanachukuliwa kuwa chini ya sheria za kimataifa', 'Inamaanisha kuwa na haki na wajibu chini ya sheria za kimataifa na uwezo wa kutekeleza haya na au dhidi ya mhusika husika', 'Inamaanisha kuwa kipengee halisi kinaweza kupinga mamlaka ya Mataifa', 'Ni neno ambalo ni maana ya kuonyesha kisheria, kinyume na watu walio chini ya sheria ya kimataifa']	B	B)Inamaanisha kuwa na haki na wajibu chini ya sheria za kimataifa na uwezo wa kutekeleza haya na au dhidi ya mhusika husika	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nini maana ya haiba ya kisheria ya kimataifa?
 A)Ina maana kwamba ni Mataifa pekee yanachukuliwa kuwa chini ya sheria za kimataifa B)Inamaanisha kuwa na haki na wajibu chini ya sheria za kimataifa na uwezo wa kutekeleza haya na au dhidi ya mhusika husika C)Inamaanisha kuwa kipengee halisi kinaweza kupinga mamlaka ya Mataifa D)Ni neno ambalo ni maana ya kuonyesha kisheria"	B
international_law	Ni ipi kati ya zifuatazo ni utaratibu wa haki za binadamu unaotegemea mkataba?	['Kamati ya Haki za Kibinadamu ya UN', 'Baraza la Haki za Kibinadamu la UN', 'Mapitio ya Mara kwa Mara ya UN', 'Mamlaka maalum ya UN']	A	A)Kamati ya Haki za Kibinadamu ya UN	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni ipi kati ya zifuatazo ni utaratibu wa haki za binadamu unaotegemea mkataba?
 A)Kamati ya Haki za Kibinadamu ya UN B)Baraza la Haki za Kibinadamu la UN C)Mapitio ya Mara kwa Mara ya UN D)Mamlaka maalum ya UN"	A
international_law	Azimio la UN la Vienna mwaka wa 1993 lilitangaza	['Haki za kizazi cha tatu ni muhimu sana', 'Haki za kiraia na kisiasa ni haki za msingi', 'Aina zote za haki hazigawanyiki, zinahusiana na zinategemeana', 'Haki za kijamii na za kiuchumi hazitekelezeki']	C	Haki za kizazi cha tatu ni muhimu sana	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Azimio la UN la Vienna mwaka wa 1993 lilitangaza
 A)Haki za kizazi cha tatu ni muhimu sana B)Haki za kiraia na kisiasa ni haki za msingi C)Aina zote za haki hazigawanyiki D)zinahusiana na zinategemeana"	A
international_law	Ni nini chanzo kikuu cha kinga inayohusiana na international organisations (IOs)?	['Chanzo kikuu cha kinga kwa IOs ni Mkataba wa UN', 'Vyanzo vikuu vya kinga kwa IOs ni makubaliano ya makao makuu na mikataba ya kimataifa inayotoa kinga maalum', 'Chanzo kikuu cha kinga kwa IOs ni sheria za kimila', 'Chanzo kikuu cha kinga kwa IOs ni Mkataba wa Vienna wa Kinga za Kidiplomasia']	B	D)Chanzo kikuu cha kinga kwa IOs ni Mkataba wa Vienna wa Kinga za Kidiplomasia	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni nini chanzo kikuu cha kinga inayohusiana na international organisations (IOs)?
 A)Chanzo kikuu cha kinga kwa IOs ni Mkataba wa UN B)Vyanzo vikuu vya kinga kwa IOs ni makubaliano ya makao makuu na mikataba ya kimataifa inayotoa kinga maalum C)Chanzo kikuu cha kinga kwa IOs ni sheria za kimila D)Chanzo kikuu cha kinga kwa IOs ni Mkataba wa Vienna wa Kinga za Kidiplomasia"	D
international_law	Je, kuna uongozi au kipaumbele chochote kati ya Mataifa chini ya sheria za kimataifa?	['Ndiyo, Mataifa ambayo yalikuwa wanachama waanzilishi wa Umoja wa Mataifa yamepewa nguvu na mamlaka zaidi', 'Ndiyo, Wanachama Watano wa Kudumu wa Baraza la Usalama la Umoja wa Mataifa (Uingereza, Marekani, Ufaransa, Urusi, China) wako katika nafasi ya juu kuliko Mataifa mengine', 'Hapana, Mataifa yote yanachukuliwa kuwa sawa kama Mataifa huru (kanuni ya usawa wa uhuru, iliyowekwa katika kifungu cha 2, aya ya 1 ya Mkataba wa UN)', 'Ikiwa kutakuwa na ngazi yoyote ya uongozi kati ya Mataifa ni suala la kila shirika la kimataifa kuamua']	C	A) Ndiyo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, kuna uongozi au kipaumbele chochote kati ya Mataifa chini ya sheria za kimataifa?
 A)Ndiyo B)Mataifa ambayo yalikuwa wanachama waanzilishi wa Umoja wa Mataifa yamepewa nguvu na mamlaka zaidi C)Ndiyo D)Wanachama Watano wa Kudumu wa Baraza la Usalama la Umoja wa Mataifa (Uingereza"	A
international_law	Nadharia ya kutangaza ya utambuzi ni nini?	['Utambuzi huamua kuwepo kwa hali ya serikali', 'Utambuzi ni kutangaza tu hali ya serikali lakini sio kuamua', 'Utambuzi ni tamko la maslahi tu', 'Utambuzi unahitaji tamko na Jimbo lililoundwa hivi karibuni']	B	A) Utambuzi huamua kuwepo kwa hali ya serikali	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Nadharia ya kutangaza ya utambuzi ni nini?
 A)Utambuzi huamua kuwepo kwa hali ya serikali B)Utambuzi ni kutangaza tu hali ya serikali lakini sio kuamua C)Utambuzi ni tamko la maslahi tu D)Utambuzi unahitaji tamko na Jimbo lililoundwa hivi karibuni"	A
international_law	"""kuweka viwango katika diplomasia ya haki za binadamu ni kwa kazi gani?"	['Kuweka viwango kunamaanisha kuweka mbele viwango vya kisheria vinavyofungamana', 'Kuweka viwango kunamaanisha kupendekeza viwango vya kisheria vinavyofungamana', 'Kuweka viwango kunamaanisha kuweka mbele viwango vya kisheria visivyofungamana', 'Kuweka viwango kunamaanisha kuweka viwango fulani vya maadili katika mikataba ya haki za binadamu']	C	A) Kuweka viwango kunamaanisha kuweka mbele viwango vya kisheria vinavyofungamana	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: ""kuweka viwango katika diplomasia ya haki za binadamu ni kwa kazi gani?
 A)Kuweka viwango kunamaanisha kuweka mbele viwango vya kisheria vinavyofungamana B)Kuweka viwango kunamaanisha kupendekeza viwango vya kisheria vinavyofungamana C)Kuweka viwango kunamaanisha kuweka mbele viwango vya kisheria visivyofungamana D)Kuweka viwango kunamaanisha kuweka viwango fulani vya maadili katika mikataba ya haki za binadamu"	A
international_law	Je, hukumu ya Kadi ilianzisha mwelekeo gani kuhusiana na kuingizwa kwa maazimio ya Baraza la Usalama la UN?	['Hukumu ya Kadi ilidai kwamba maazimio ya UNSC yafafanuliwe kwa mujibu wa haki za binadamu', 'Hukumu ya Kadi ilitaka maazimio yote ya UNSC yajumuishwe bila utekelezaji wa sheria yoyote zaidi', 'Hukumu ya Kadi ilihitaji kwamba maazimio muhimu ya UNSC yabadilishwe wala sio kujumuishwa tu', 'Hukumu ya Kadi ilidai kuwa maazimio ya UNSC sio ya kufungamana ikiwa yanakiuka haki za binadamu']	A	A) Hukumu ya Kadi ilidai kwamba maazimio ya UNSC yafafanuliwe kwa mujibu wa haki za binadamu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, hukumu ya Kadi ilianzisha mwelekeo gani kuhusiana na kuingizwa kwa maazimio ya Baraza la Usalama la UN?
 A)Hukumu ya Kadi ilidai kwamba maazimio ya UNSC yafafanuliwe kwa mujibu wa haki za binadamu B)Hukumu ya Kadi ilitaka maazimio yote ya UNSC yajumuishwe bila utekelezaji wa sheria yoyote zaidi C)Hukumu ya Kadi ilihitaji kwamba maazimio muhimu ya UNSC yabadilishwe wala sio kujumuishwa tu D)Hukumu ya Kadi ilidai kuwa maazimio ya UNSC sio ya kufungamana ikiwa yanakiuka haki za binadamu"	A
international_law	Magna Carta ilikuwa	['Makubaliano ya mwaka 1689 ambayo yalihakikisha uhuru wa kujieleza Bungeni', 'Makubaliano ya 1215 kati ya Mfalme na wakuu wake, ambayo yalihakikisha ulinzi fulani kwa watu', 'Hati ya kikatiba katika karne ya 19 inayohakikisha haki ya kupiga kura', 'Hati inayoweka Mswada kamili wa Haki za Uingereza']	B	B)Makubaliano ya 1215 kati ya Mfalme na wakuu wake	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Magna Carta ilikuwa
 A)Makubaliano ya mwaka 1689 ambayo yalihakikisha uhuru wa kujieleza Bungeni B)Makubaliano ya 1215 kati ya Mfalme na wakuu wake C)ambayo yalihakikisha ulinzi fulani kwa watu D)Hati ya kikatiba katika karne ya 19 inayohakikisha haki ya kupiga kura"	B
international_law	Je, watu binafsi (wa kimwili) wanafurahia haiba ya kisheria ya kimataifa kwa njia sawa na Mataifa na mashirika ya kimataifa?	['Watu binafsi wanafurahia haiba ya kisheria ya kimataifa, lakini hii ina mipaka', 'Watu binafsi wanafurahia haiba ya kisheria ya kimataifa usio na mipaka', 'Watu binafsi hawafurahii haiba yoyote ya kisheria ya kimataifa', 'Watu binafsi wanaweza tu kuleta madai mbele ya mahakama za kimataifa']	A	A)Watu binafsi wanafurahia haiba ya kisheria ya kimataifa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, watu binafsi (wa kimwili) wanafurahia haiba ya kisheria ya kimataifa kwa njia sawa na Mataifa na mashirika ya kimataifa?
 A)Watu binafsi wanafurahia haiba ya kisheria ya kimataifa B)lakini hii ina mipaka C)Watu binafsi wanafurahia haiba ya kisheria ya kimataifa usio na mipaka D)Watu binafsi hawafurahii haiba yoyote ya kisheria ya kimataifa"	A
international_law	Je, kuna ngazi yoyote ya uongozi au kipaumbele kati ya mbinu mbalimbali za utatuzi wa migogoro kwa amani?	['Ndiyo, mbinu zote za kisiasa (kwa mfano mazungumzo, upatanishi, uchunguzi, upatanisho) zinapaswa kufanywa kabla ya kuamua kutumia mbinu za kisheria', 'Mbinu za kisheria zinatawala mbinu za kisiasa, kwa kuwa zinawabana wahusika', 'Hakuna ngazi ya uongozi kati ya njia hizi na chaguo huwa ni la Mataifa yanayozozana', 'Ni suala la mtu wa tatu asiye na upendeleo kuamua ni njia gani itakuwa na kipaumbele juu ya nyingine']	C	A)Ndiyo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, kuna ngazi yoyote ya uongozi au kipaumbele kati ya mbinu mbalimbali za utatuzi wa migogoro kwa amani?
 A)Ndiyo B)mbinu zote za kisiasa (kwa mfano mazungumzo C)upatanishi D)uchunguzi"	A
international_law	Ni kauli gani kati ya zifuatazo ni za uwongo?	['Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilibidi ifanyiwe marekebisho kwa sababu haikuwa ikichunguza kesi za kutosha', 'Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu mzigo wa kazi ulikuwa umeongezeka', 'Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu ilikuwa mahakama ya muda ambayo haikuweza kushughulikia idadi ya malalamiko iliyokuwa ikiongezeka ', 'Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu ya kuongezeka kwa idadi ya watu ambao wangeweza kufikia Mahakama baada ya kuongezeka kwa idadi ya nchi wanachama']	D	C)Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu ilikuwa mahakama ya muda ambayo haikuweza kushughulikia idadi ya malalamiko iliyokuwa ikiongezeka	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ni kauli gani kati ya zifuatazo ni za uwongo?
 A)Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilibidi ifanyiwe marekebisho kwa sababu haikuwa ikichunguza kesi za kutosha B)Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu mzigo wa kazi ulikuwa umeongezeka C)Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu ilikuwa mahakama ya muda ambayo haikuweza kushughulikia idadi ya malalamiko iliyokuwa ikiongezeka  D)Katika miaka ya 1990 ilionekana wazi kwamba Mahakama ya Ulaya ya Haki za Kibinadamu ilipaswa kurekebishwa kwa sababu ya kuongezeka kwa idadi ya watu ambao wangeweza kufikia Mahakama baada ya kuongezeka kwa idadi ya nchi wanachama"	C
international_law	Je, kuna maana gani ya uwiano kuhusiana na chaguzi zinazopatikana kwa nchi iliyoathiriwa?	['Nchi iliyoathiriwa inaweza kutumia njia na nguvu sawa na mshambulizi', 'Nchi iliyoathiriwa inaweza kutumia njia yoyote kumshinda na kumlemaza mshambulizi', 'Nchi iliyoathiriwa inaweza tu kutumia njia na nguvu kama inavyohitajika kumshinda mshambulizi', 'Nchi iliyoathiriwa haiwezi kufanya chochote bila idhini ya Baraza la Usalama']	C	C) Nchi iliyoathiriwa inaweza tu kutumia njia na nguvu kama inavyohitajika kumshinda mshambulizi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, kuna maana gani ya uwiano kuhusiana na chaguzi zinazopatikana kwa nchi iliyoathiriwa?
 A)Nchi iliyoathiriwa inaweza kutumia njia na nguvu sawa na mshambulizi B)Nchi iliyoathiriwa inaweza kutumia njia yoyote kumshinda na kumlemaza mshambulizi C)Nchi iliyoathiriwa inaweza tu kutumia njia na nguvu kama inavyohitajika kumshinda mshambulizi D)Nchi iliyoathiriwa haiwezi kufanya chochote bila idhini ya Baraza la Usalama"	C
international_law	Je, ni upeo gani wa kawaida wa kijiografia wa mamlaka?	['Mamlaka kwa kawaida ni ya nje ya eneo', 'Mamlaka kwa kawaida huwa kwenye bahari kuu', 'Mamlaka kwa kawaida huwa ni ya eneo', 'Mamlaka imedhamiriwa na eneo la mkosaji.']	C	D)Mamlaka imedhamiriwa na eneo la mkosaji.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Je, ni upeo gani wa kawaida wa kijiografia wa mamlaka?
 A)Mamlaka kwa kawaida ni ya nje ya eneo B)Mamlaka kwa kawaida huwa kwenye bahari kuu C)Mamlaka kwa kawaida huwa ni ya eneo D)Mamlaka imedhamiriwa na eneo la mkosaji."	D
international_law	Vyanzo rasmi vya sheria za kimataifa ni gani?	['Desturi, mikataba na maamuzi ya mahakama', 'Desturi, kanuni za jumla za sheria na nadharia', 'Mikataba, desturi na kanuni za jumla za sheria', 'Mikataba, desturi na Maazimio ya Mkutano Mkuu']	C	B)mikataba na maamuzi ya mahakama	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Vyanzo rasmi vya sheria za kimataifa ni gani?
 A)Desturi B)mikataba na maamuzi ya mahakama C)Desturi D)kanuni za jumla za sheria na nadharia"	B
