subject,question,choices,answer,output
high_school_geography,Duka mpya zinazofunguliwa karibu na jumba kuu la maduka zinaonyesha dhana gani?,"['Dhana ya graviti', 'kupungua kwa mwingiliano kati ya maeneo mawili kadri na kuongezeka kwa umbali kati yao.', 'ushirikiano.', 'Upendeleo wa miendo']",D,"Duka mpya zinazofunguliwa karibu na jumba kuu la maduka zinaonyesha dhana gani?

A) Dhana ya graviti

Dhana ya graviti katika muktadha wa biashara inaelezea jinsi maeneo yenye mvuto mkubwa wa biashara, kama vile jumba kuu la maduka, yanaweza kuvutia biashara nyingine kufunguliwa karibu nayo. Hii ni kwa sababu uwepo wa jumba kuu la maduka unaleta wateja wengi eneo hilo, na hivyo duka mpya zinaweza kufaidika na wateja hao."
high_school_geography,Chimbuko lwa wafanyikazi wa viwandani wa mijini huko Uropa lilichangia mwanzo wa,"['Mapinduzi ya Kwanza ya Kilimo.', 'Mapinduzi ya Pili ya Kilimo.', 'Mapinduzi ya Tatu ya Kilimo.', 'Mapinduzi ya Nne ya Kilimo.']",B,"Chimbuko lwa wafanyikazi wa viwandani wa mijini huko Uropa lilichangia mwanzo wa Mapinduzi ya Kiwanda (Industrial Revolution), siyo moja kwa moja na Mapinduzi ya Kilimo. Hata hivyo, mabadiliko haya ya kijamii na kiuchumi yalikuwa na uhusiano wa karibu na maendeleo katika kilimo.

Mapinduzi ya Kiwanda yalitokea hasa katika karne ya 18 na 19, na yalileta mabadiliko makubwa katika uzalishaji wa viwandani na maisha ya watu mijini. Wakati huo huo, kulikuwa na maendeleo katika kilimo ambayo yalijulikana kama Mapinduzi ya Kilimo, ambayo yalisaidia kuongeza uzalishaji wa chakula na kuunga mkono ukuaji wa miji na viwanda.

Kwa hivyo, jibu sahihi zaidi kwa swali lako ni kwamba chimbuko la wafanyikazi wa viwandani wa mijini huko Uropa lilichangia mwanzo wa Mapinduzi ya Kiwanda, lakini swali lako linauliza kuhusu Mapinduzi ya Kilimo. Mapinduzi ya Kilimo yalikuwa na awamu kadhaa, lakini hayahusiani moja kwa moja na chimbuko la wafanyikazi wa viwandani.

Kwa hivyo, hakuna chaguo sahihi kati ya A, B, C, au D kwa swali hili kama lilivyoandikwa."
high_school_geography,Ni kauli gani kati ya zifuatazo kuhusu maeneo ya viwanda ya Asia Mashariki ni kweli?,"['Japani ina msingi tajiri wa maliasili.', 'China haina rasilimali za asili lakini ina nguvu-kazi kubwa', 'China inakua kiviwanda kwa kasi.', 'Taiwan haina viwanda na wafanyakazi walioelimika.']",C,"Kauli sahihi kuhusu maeneo ya viwanda ya Asia Mashariki ni:

C) China inakua kiviwanda kwa kasi.

Kauli nyingine zina mapungufu au si sahihi:
A) Japani haina msingi tajiri wa maliasili; inategemea zaidi uagizaji wa malighafi.
B) China ina rasilimali nyingi za asili pamoja na nguvu-kazi kubwa.
D) Taiwan ina viwanda vingi na wafanyakazi walioelimika, hasa katika sekta za teknolojia ya juu kama vile utengenezaji wa vifaa vya kielektroniki."
high_school_geography,Ni kauli gani kati ya zifuatazo zinazouelezea vyema Umoja wa Mataifa?,"['UN inaendesha polisi ulimwenguni kote.', 'Nchi zinazojumuisha Umoja wa Mataifa zinasalimisha mamlaka kwa UN', 'Sheria za dunia zinatekelezwa na UN.', 'Umoja wa Mataifa mara nyingi hutekeleza uingiliaji kati katika migogoro inayotokea duniani.']",D,"Kauli inayouelezea vyema Umoja wa Mataifa ni:

D) Umoja wa Mataifa mara nyingi hutekeleza uingiliaji kati katika migogoro inayotokea duniani.

Umoja wa Mataifa (UN) ni shirika la kimataifa ambalo linalenga kudumisha amani na usalama wa kimataifa, kuendeleza mahusiano ya kirafiki kati ya mataifa, kushirikiana katika kutatua matatizo ya kimataifa, na kuhamasisha heshima kwa haki za binadamu. Ingawa UN haina mamlaka ya moja kwa moja ya kuendesha polisi ulimwenguni kote au kutekeleza sheria za dunia, mara nyingi hutumia njia za kidiplomasia, ulinzi wa amani, na misaada ya kibinadamu kuingilia kati na kusaidia kutatua migogoro."
high_school_geography,Ni eneo gani kati ya yafuatayo ambalo ni rasmi?,"['Dixie', 'Pennsylvania', 'Eneo la soko la Winn-Dixie', 'Pasifiki ya Kaskazini Magharibi']",B,Eneo rasmi kati ya chaguzi ulizotoa ni B) Pennsylvania. Pennsylvania ni jimbo rasmi la Marekani. Chaguzi zingine ni maeneo yasiyo rasmi au majina ya kawaida yanayotumiwa kuelezea maeneo maalum au biashara.
high_school_geography,Mkusanyiko wa shughuli za uzalishaji na watu kijiografia ili kufaidisha kila mtu unaitwa,"['kanuni ya uingizwaji.', 'mchakato wa utawanyaji', 'mchakato wa ukusanyaji kwa wingi', 'miundombinu.']",C,"Mkusanyiko wa shughuli za uzalishaji na watu kijiografia ili kufaidisha kila mtu unaitwa:

C) mchakato wa ukusanyaji kwa wingi"
high_school_geography,"Familia ya lugha gani ina Kiitaliano, Kihispania, Kireno na Kiromania?","['Ulaya', 'Kislavoni', 'Kijerumani', 'Kirumi']",D,"D) Kirumi

Kiitaliano, Kihispania, Kireno, na Kiromania ni lugha za Kirumi. Lugha hizi zote zinatokana na Kilatini, lugha ya Dola ya Kirumi ya Kale."
high_school_geography,"Ankara, Uturuki na Islamabad, Pakistan zote ni mifano ya","['miji ya jangwa.', 'Upatikanaji wa miji mikuu katika eneo maalum ndani ya nchi.', 'miji mikuu ya zamani ya kikoloni.', 'miji pinzani.']",B,"B) Upatikanaji wa miji mikuu katika eneo maalum ndani ya nchi.

Ankara ni mji mkuu wa Uturuki, na Islamabad ni mji mkuu wa Pakistan. Hizi zote ni miji mikuu ambayo imechaguliwa kuwa na nafasi maalum ndani ya nchi zao."
high_school_geography,Ni ipi kati ya zifuatazo SI mfano wa mchanganyo wa itikadi mbalimbali?,"['sikukuu ya Halloween.', 'Vyakula vya kigeni kubadilishwa ili kuendana na ladha za Amerika', 'Uyahudi wa Hasidi', 'Ukatoliki huko Louisiana']",C,"Jibu sahihi ni:
B) Vyakula vya kigeni kubadilishwa ili kuendana na ladha za Amerika.

Hii ni kwa sababu kubadilisha vyakula vya kigeni ili kuendana na ladha za Amerika ni mfano wa mchanganyo wa itikadi mbalimbali, ambapo tamaduni na desturi za chakula kutoka nchi tofauti zinachanganywa na kubadilishwa ili kuendana na mapendeleo ya watu wa eneo fulani. Hii inahusisha kuchukua vipengele vya tamaduni tofauti na kuviunganisha ili kuunda kitu kipya ambacho kinaakisi mchanganyiko wa ushawishi mbalimbali."
high_school_geography,Nadharia kwamba yeyote atakayedhibiti ardhi ya Ulaya angetawala ulimwengu inaitwa,"['nadharia ya ugatuzi.', 'nadharia ya domino.', 'nadharia ya heartland.', 'nadharia ya rimland.']",C,"Nadharia kwamba yeyote atakayedhibiti ardhi ya Ulaya angetawala ulimwengu inaitwa
C) nadharia ya heartland.

Nadharia ya Heartland ilianzishwa na Sir Halford Mackinder mwaka 1904. Mackinder aliamini kwamba eneo la kati la Eurasia, ambalo aliliita ""Heartland,"" lilikuwa na umuhimu mkubwa wa kijiografia na kisiasa. Alisema kwamba yeyote atakayedhibiti Heartland atakuwa na uwezo wa kudhibiti Dunia nzima."
high_school_geography,Ni kundi gani linalowakilisha aina ya Uislamu wa Kiajemi (Kiairani) na kuamini katika kutoweza kukosea na haki ya kimungu ya mamlaka ya Maimamu waliotokana na Ali?,"['Sunni', 'Shiite', 'Imamu', 'Untouchables']",B,"B) Shiite

Aina ya Uislamu wa Kiajemi (Kiairani) inayojulikana kwa kuamini katika kutoweza kukosea na haki ya kimungu ya mamlaka ya Maimamu waliotokana na Ali ni Uislamu wa Kishia (Shiite). Wafuasi wa madhehebu haya wanamwona Ali, mkwe na binamu wa Mtume Muhammad, na kizazi chake kama viongozi halali wa Kiislamu wenye haki ya kimungu."
high_school_geography,Athari ya uzidishaji ni,"['kuongezwa kwa wafanyikazi wasio wa msingi kwa uchumi wa mijini ambao umeongeza wafanyikazi zaidi wa kimsingi.', 'uwiano wa wafanyakazi wa mijini na wa vijijini katika uchumi.', 'uwiano wa wafanyikazi wa jijini na wafanyikazi wa shambani katika uchumi.', 'kuongezwa kwa ajira vijijini kunakoundwa na uchumi wa mijini.']",A,"Athari ya uzidishaji ni:

A) kuongezwa kwa wafanyikazi wasio wa msingi kwa uchumi wa mijini ambao umeongeza wafanyikazi zaidi wa kimsingi.

Hii ina maana kwamba kuna ongezeko la wafanyikazi katika sekta zisizo za msingi (kama vile huduma na biashara) katika maeneo ya mijini, wakati kuna ongezeko la wafanyikazi katika sekta za msingi (kama vile kilimo na uchimbaji madini) katika maeneo ya vijijini. Hii inaweza kusababisha matatizo kama vile ukosefu wa ajira au ajira duni katika maeneo ya mijini kutokana na ongezeko la wafanyikazi wasio wa msingi."
high_school_geography,Kitabu kitakatifu cha Wahindu kinaitwa,"['Talmud.', 'Biblia.', 'Torah.', 'Veda.']",D,"Jibu sahihi ni:
D) Veda."
high_school_geography,Ni ipi kati ya zifuatazo ambayo ni sifa wazi ya jiji la Ulaya Mashariki?,"['Hifadhi ya kati', 'Majengo mashuhuri ya kidini', 'Mraba mkubwa wa kati uliozungukwa na majengo ya serikali na ya utawala', 'Majengo ya ghorofa ya kifahari']",C,"C) Mraba mkubwa wa kati uliozungukwa na majengo ya serikali na ya utawala

Mraba mkubwa wa kati (pia hujulikana kama ""town square"" au ""market square"") uliozungukwa na majengo ya serikali na ya utawala ni sifa wazi ya miji mingi ya Ulaya Mashariki. Miji mingi katika eneo hili ina historia ndefu ya utawala wa kati na shughuli za kibiashara zinazojikita katika maeneo haya ya kati ya miji."
high_school_geography,Ni nchi gani kati ya zifuatazo zinazojaribu kikamilifu kuhifadhi usafi wa lugha yao ya asili dhidi ya kuchafuliwa na Kiingereza au lugha zingine?,"['Italia', 'Urusi', 'Japani', 'Brazili']",C,"C) Japani

Japani inajulikana kwa juhudi zake za kuhifadhi usafi wa lugha yao ya Kijapani dhidi ya kuchafuliwa na lugha za kigeni, ikiwa ni pamoja na Kiingereza. Ingawa maneno ya Kiingereza na lugha nyingine yanaingia katika Kijapani, kuna juhudi za makusudi za kudumisha na kukuza matumizi ya maneno ya asili ya Kijapani na kuhakikisha kuwa lugha ya Kijapani inabaki kuwa safi na yenye utambulisho wake wa kipekee."
high_school_geography,Ni ipi kati ya zifuatazo ni mfano wa tasnia ya kupata pesa nyingi?,"['Chuma', 'Juisi ya machungwa iliyotiwa chupani', 'Karatasi', 'Shaba']",B,"A) Chuma

Tasnia ya chuma ni moja ya tasnia zinazopata pesa nyingi duniani. Chuma hutumika katika sekta nyingi, ikiwa ni pamoja na ujenzi, magari, na viwanda vingine vingi. Mahitaji ya chuma ni makubwa sana kutokana na matumizi yake mengi na muhimu katika miundombinu na teknolojia."
high_school_geography,Ni ipi kati ya zifuatazo SI kipengele cha export processing zone (EPZ)?,"['Kupunguza ushuru kwa mauzo ya nje', 'Malighafi iliyoagizwa kutoka nje bila kutozwa ushuru', 'Kuondolewa kwa ushuru wa forodha', 'Kanuni kali dhidi ya uchafuzi wa mazingira']",D,"D) Kanuni kali dhidi ya uchafuzi wa mazingira

Export Processing Zones (EPZs) kwa kawaida huanzishwa ili kuvutia uwekezaji wa kigeni na kuhamasisha mauzo ya nje kwa kutoa motisha mbalimbali kama vile kupunguza ushuru, kuondoa ushuru wa forodha kwa malighafi zilizoagizwa kutoka nje, na kutoa mazingira ya biashara yenye ushindani. Kanuni kali dhidi ya uchafuzi wa mazingira si kipengele cha kawaida cha EPZ, ingawa inaweza kuwa muhimu kwa sababu za kijamii na kimazingira."
high_school_geography,Ni ipi kati ya sifa zifuatazo si kweli kuhusu jimbo?,"['Eneo huru', 'Linatambulika kimataifa', 'Mipaka', 'Lugha ya taifa']",D,"Sifa ya ""D) Lugha ya taifa"" si kweli kuhusu jimbo. Jimbo lina sifa za kuwa na eneo huru, kutambulika kimataifa, na mipaka. Hata hivyo, kuwa na lugha ya taifa si sifa ya lazima kwa jimbo, kwani baadhi ya majimbo yanaweza kuwa na lugha nyingi rasmi au kutokuwa na lugha rasmi kabisa."
high_school_geography,"Unapanga kuhama kutoka mji wako hadi Pittsburgh. Njiani, unasimama Columbus, Ohio kutembelea jamaa na kuvutiwa na jiji hilo! Unaamua kubaki na kuifanya Columbus kuwa makao yako mpya. Huu ni mfano wa","['nafasi ya kuingilia kati.', 'kupungua kwa mwingiliano kati ya maeneo mawili kadri na kuongezeka kwa umbali kati yao.', 'uhamiaji bila hiari.', 'michakato ya kusukuma-kuvuta.']",A,"Huu ni mfano wa:
A) nafasi ya kuingilia kati.

Nafasi ya kuingilia kati inahusu hali ambapo mtu anapanga kusafiri kutoka sehemu moja hadi nyingine lakini anavutiwa na kitu njiani na kuamua kubaki hapo badala ya kuendelea na safari yake ya awali. Katika kisa hiki, ulipanga kuhama kutoka mji wako hadi Pittsburgh, lakini ulivutiwa na Columbus, Ohio na kuamua kubaki huko."
high_school_geography,Sehemu kubwa ya matumizi ya ardhi ya ofisi na biashara nje ya jiji la kati yenye kazi nyingi kuliko wakaaji ni (n),"['kitongoji.', 'jiji kubwa zaidi nchini', 'mji.', 'mji-ibuka.']",D,"Jibu sahihi ni:
A) kitongoji.

Kitongoji ni eneo lililo nje ya jiji kuu ambalo linaweza kuwa na matumizi ya ardhi ya ofisi na biashara, na mara nyingi linaweza kuwa na shughuli nyingi za kibiashara kuliko idadi ya wakaaji. Mara nyingi, watu wanaweza kusafiri kutoka maeneo haya kwenda katikati ya jiji kwa ajili ya kazi au biashara."
high_school_geography,Ni zao gani lilianza Mapinduzi ya Tatu ya Kilimo?,"['Mchele', 'Ngano', 'Shayiri', 'Mtama']",A,"Mapinduzi ya Tatu ya Kilimo, ambayo pia yanajulikana kama Mapinduzi ya Kijani, yalihusisha hasa uzalishaji wa mazao ya chakula kwa kutumia mbinu za kisasa za kilimo, mbegu za kisasa, na matumizi ya mbolea na dawa za kuulia wadudu. Mazao makuu yaliyohusika katika Mapinduzi haya yalikuwa ni mchele na ngano.

Kwa hiyo, jibu sahihi ni:
A) Mchele na B) Ngano"
high_school_geography,Ni sababu gani katika robo karne iliyopita ilivuruga sana Ulaya Mashariki na kusababisha migogoro ya kikabila?,"['Kuanzishwa kwa lugha mpya', 'Mwisho wa Vita Baridi', 'Uvamizi wa Soviets', 'Kukubalika kwa nchi nyingi za Ulaya Mashariki katika EU']",B,"B) Mwisho wa Vita Baridi

Mwisho wa Vita Baridi mnamo 1991 ulisababisha kuvunjika kwa Umoja wa Kisovyeti na kuanguka kwa serikali za kikomunisti katika Ulaya Mashariki. Hii ilisababisha mabadiliko makubwa ya kisiasa, kiuchumi, na kijamii katika eneo hilo. Mataifa mapya yaliibuka, na migogoro ya kikabila na kitaifa ilizuka kutokana na mipaka mipya na mivutano ya kihistoria ambayo ilikuwa imezuiwa na utawala wa Kisovyeti. Hali hii ilisababisha migogoro kama vile vita vya Yugoslavia na mizozo mingine ya kikabila katika eneo hilo."
high_school_geography,"Ikiwa nataka kusafirisha kipande kidogo cha vito vya thamani sana kwa shangazi yangu anayeishi Poughkeepsie, ni njia gani ya usafiri inayofaa zaidi?","['Lori', 'Hewa', 'Meli', 'Reli']",B,"Kwa kusafirisha kipande kidogo cha vito vya thamani sana, njia inayofaa zaidi itakuwa njia ya hewa (B). Usafiri wa hewa ni haraka, salama, na unaweza kufuatilia mzigo wako kwa urahisi. Kampuni nyingi za usafirishaji wa mizigo kwa njia ya hewa pia hutoa huduma maalum za usafirishaji wa vitu vya thamani, ikiwa ni pamoja na bima na ufuatiliaji wa karibu. Hii itahakikisha kuwa vito vyako vinafika kwa shangazi yako kwa usalama na haraka."
high_school_geography,Ni ipi kati ya yafuatayo ni eneo ambapo shughuli nyingi hufanyika?,"['Dixie', 'Pennsylvania', 'Eneo la soko la Winn-Dixie', 'Pasifiki ya Kaskazini Magharibi']",C,"C) Eneo la soko la Winn-Dixie

Eneo la soko la Winn-Dixie ni mahali ambapo shughuli nyingi za kibiashara hufanyika, kama vile ununuzi wa bidhaa za kila siku. Hii ni tofauti na maeneo mengine yaliyotajwa ambayo yanaweza kuwa na shughuli za aina mbalimbali lakini sio hasa zinazohusiana na soko au biashara ya rejareja."
high_school_geography,Ni aina gani ya mfano wa jiji iliyo na mgongo tofauti wa makazi unaoendelea nje kutoka katikati mwa jiji kando ya boulevard kuu?,"['Ulaya', 'Uislamu', 'Afrika ya Kusini mwa Jangwa la Sahara', 'Amerika ya Kilatini']",D,"D) Amerika ya Kilatini

Mfano wa jiji la Amerika ya Kilatini mara nyingi una sifa ya mgongo wa makazi unaoendelea nje kutoka katikati mwa jiji kando ya boulevard kuu. Hii ni tabia ya kipekee inayojulikana kama ""spine"" au ""sector model,"" ambapo boulevard kuu inaunganisha katikati mwa jiji na maeneo ya makazi na biashara yaliyo nje."
high_school_geography,Lugha nyingi za Ulaya ni za familia gani?,"['Ural-Altaic', 'Kibasque', 'Indo-Ulaya', 'Kifoinike']",C,"C) Indo-Ulaya

Lugha nyingi za Ulaya ni za familia ya lugha za Indo-Ulaya. Familia hii inajumuisha lugha nyingi zinazozungumzwa barani Ulaya, kama vile Kiingereza, Kifaransa, Kihispania, Kijerumani, Kirusi, na nyingine nyingi."
high_school_geography,"Je, maneno ubaguzi wa rangi, utakaso wa kikabila, na ushirikiano yote yana uhusiano gani?","['Yote yalitokea katika Ujerumani ya Nazi wakati wa Vita vya Kwanza vya Ulimwengu.', 'Yote ni aina ya ubaguzi wa makazi.', 'Zote ni njia za kuunganisha makabila tofauti katika vitongoji.', 'Ni misemo tofauti ya dhana moja.']",B,"Jibu sahihi ni:
D) Ni misemo tofauti ya dhana moja.

Maneno ""ubaguzi wa rangi,"" ""utakaso wa kikabila,"" na ""ushirikiano"" yote yanahusiana na jinsi watu wanavyotendewa kulingana na kabila, rangi, au asili yao. Hata hivyo, yana maana tofauti:

- ""Ubaguzi wa rangi"" ni kutofautisha au kubagua watu kwa misingi ya rangi yao ya ngozi au kabila.
- ""Utakaso wa kikabila"" ni juhudi za kuondoa au kuharibu kundi la watu kwa misingi ya kabila lao, mara nyingi kwa njia za kikatili.
- ""Ushirikiano"" ni hali ya watu kutoka makabila au rangi tofauti kufanya kazi pamoja kwa amani na kuelewana.

Ingawa maneno haya yana maana tofauti, yote yanahusiana na jinsi jamii inavyoshughulikia tofauti za kikabila na rangi."
high_school_geography,Ni kauli gani kati ya zilizo hapa chini inaelezea kwa usahihi wahamiaji wanaoishi Ulaya?,"['Wengi hupata uraia kwa urahisi katika nchi zinazowakaribisha.', 'Waislamu wahamiaji kutoka Afrika Kaskazini wameunganishwa vyema nchini Ufaransa.', 'Wahamiaji katika miji ya Ulaya mara chache huleta familia zao.', 'Kwa kawaida wao huzuiliwa na kuishi tu katika maeneo fulani.']",D,"Kauli inayoweza kuelezea kwa usahihi hali ya wahamiaji wanaoishi Ulaya ni:

D) Kwa kawaida wao huzuiliwa na kuishi tu katika maeneo fulani.

Hii ni kwa sababu wahamiaji mara nyingi hukabiliwa na changamoto za kijamii na kiuchumi ambazo zinaweza kuwafanya waishi katika maeneo maalum yenye idadi kubwa ya wahamiaji wenzao. Hali hii inaweza kusababishwa na sababu mbalimbali kama vile gharama za makazi, upatikanaji wa ajira, na mitandao ya kijamii."
high_school_geography,Ni shughuli zipi kati ya zifuatazo SI shughuli za kisekondari za kiuchumi?,"['Kuunganisha sehemu za magari', 'Kushona mashati', 'Uchimbaji shaba', 'Kujalidi vitabu']",C,"Shughuli za kiuchumi za kisekondari zinahusisha usindikaji wa malighafi na uzalishaji wa bidhaa za viwandani. Shughuli hizi mara nyingi zinahusisha mchakato wa kubadilisha malighafi kuwa bidhaa za mwisho au bidhaa za kati ambazo zinaweza kutumika katika uzalishaji wa bidhaa nyingine.

A) Kuunganisha sehemu za magari - Hii ni shughuli ya kisekondari kwani inahusisha uzalishaji wa bidhaa za viwandani.
B) Kushona mashati - Hii pia ni shughuli ya kisekondari kwani inahusisha uzalishaji wa bidhaa za viwandani.
C) Uchimbaji shaba - Hii SI shughuli ya kisekondari; ni shughuli ya kimsingi (primary) kwani inahusisha uchimbaji wa malighafi moja kwa moja kutoka ardhini.
D) Kujalidi vitabu - Hii ni shughuli ya kisekondari kwani inahusisha usindikaji na uzalishaji wa bidhaa za viwandani.

Kwa hiyo, shughuli ambayo SI ya kisekondari kati ya hizo ni:
C) Uchimbaji shaba"
high_school_geography,Johnny na Susie wanahamia Scotland ili kukarabati na kuishi katika kasri la familia. Ni nini hufanya kuhama kwao kuwa uhamiaji?,"['Wanavuka mipaka ya nchi nyingine.', 'Hawabebi chochote wanapohama.', 'Wanahama na kuishi hapo daima.', 'Hawatakuwapo kwa zaidi ya mwaka mmoja.']",C,"A) Wanavuka mipaka ya nchi nyingine.

Uhamiaji unahusisha kuhama kutoka nchi moja kwenda nchi nyingine. Katika kesi ya Johnny na Susie, wanahamia Scotland kutoka nchi nyingine, hivyo wanavuka mipaka ya nchi nyingine, na hii inafanya kuhama kwao kuwa uhamiaji."
high_school_geography,Gani kati ya zifuatazo ni jimbo?,"['Antaktika ', 'Samoa ya Marekani', 'Misri', 'Visiwa vya Marshall']",C,"Jimbo ni sehemu ya nchi ambayo ina utawala wake wa ndani lakini bado inatambulika kama sehemu ya nchi hiyo kubwa. Kati ya chaguo ulizotoa:

A) Antaktika - Sio jimbo, ni bara na haina utawala wa kitaifa.
B) Samoa ya Marekani - Ni eneo la nje la Marekani, sio jimbo.
C) Misri - Ni nchi huru, sio jimbo.
D) Visiwa vya Marshall - Ni nchi huru, sio jimbo.

Hakuna kati ya chaguo ulizotoa kinachoweza kuitwa jimbo."
