question	answer	prompt	gpt_4	verbalized
"Sara ashaka kugura ikoti rishya ninkweto imiguru ebyiri.Ikoti yifuza rigura amadolari 30 na buri muguru winkweto igiciro cyawo kikaba ari amadolari 20.Sara yita ku bana babaturanyi inshuro enye,buri gihe akabona amadolari atanu.Ababyeyi be bamwishyura amadolari 4 buri gihe aciye ibyatsi.Niba Sara yari yaramaze kuzigama amadolari 10 mbere yuko atangira kurera abana,ni kangahe agomba guca ibyatsi mbere yuko abona ayo kwishyurira ikoti ninkweto?
"	10	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nSara ashaka kugura ikoti rishya ninkweto imiguru ebyiri.Ikoti yifuza rigura amadolari 30 na buri muguru winkweto igiciro cyawo kikaba ari amadolari 20.Sara yita ku bana babaturanyi inshuro enye,buri gihe akabona amadolari atanu.Ababyeyi be bamwishyura amadolari 4 buri gihe aciye ibyatsi.Niba Sara yari yaramaze kuzigama amadolari 10 mbere yuko atangira kurera abana,ni kangahe agomba guca ibyatsi mbere yuko abona ayo kwishyurira ikoti ninkweto?\n\n'}]	4	4
"Jerry afite inkoko nyinshi.Inkoko zitukura zitera amagi 3 ku munsi, naho inkoko zumweru zitera amagi 5 ku munsi.Buri munsi,Jerry akusanya amagi 42.Niba afite inkoko ebyiri zumweru kurusha inkoko zitukura,afite inkoko zingahe zitukura ?
"	4	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJerry afite inkoko nyinshi.Inkoko zitukura zitera amagi 3 ku munsi, naho inkoko zumweru zitera amagi 5 ku munsi.Buri munsi,Jerry akusanya amagi 42.Niba afite inkoko ebyiri zumweru kurusha inkoko zitukura,afite inkoko zingahe zitukura ?\n\n'}]	6	6
"Gary akunda gutembera ku nkengero za pariki yo mu karere,iteye nkurukiramende ikaba ifite impande zingana na kirometero imwe na santimetero esheshatu.Niba agenda ibirometero 3 ku isaha, amara amasaha angahe agenda?
"	5	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nGary akunda gutembera ku nkengero za pariki yo mu karere,iteye nkurukiramende ikaba ifite impande zingana na kirometero imwe na santimetero esheshatu.Niba agenda ibirometero 3 ku isaha, amara amasaha angahe agenda?\n\n'}]	4	4
"Mu gihe Sloane yari mu iduka ryidolari,yabonye abakiriya 100 binjiraga muri iryo duka.Ku munsi wakurikiyeho,yabonye abandi bakiriya 50 barenze abo yari yabonye ku munsi wa mbere.Niba umubare wabakiriya bose hamwe kujyeza ku munsi wa gatatu wari 500,ku munsi wa gatatu yabaze abakiriya bangahe?
"	250	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nMu gihe Sloane yari mu iduka ryidolari,yabonye abakiriya 100 binjiraga muri iryo duka.Ku munsi wakurikiyeho,yabonye abandi bakiriya 50 barenze abo yari yabonye ku munsi wa mbere.Niba umubare wabakiriya bose hamwe kujyeza ku munsi wa gatatu wari 500,ku munsi wa gatatu yabaze abakiriya bangahe?\n\n'}]	350	350
"Jerry afite ibidendezi bibiri, byombi bifite ibyuho byamazi bikava ku gipimo cya litiro 4 mu munota.Iminota 4 ishize, ikidendezi kinini cyarigifite amazi akubye incuro ebyiri ayo mu kidendezi gito.None ubu ikidendezi kinini gifite amazi akubye incuro enye ayo mu kidendezi gito.None se icyo ikidendezi gitoya gifite amazi angana iki?
"	8	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJerry afite ibidendezi bibiri, byombi bifite ibyuho byamazi bikava ku gipimo cya litiro 4 mu munota.Iminota 4 ishize, ikidendezi kinini cyarigifite amazi akubye incuro ebyiri ayo mu kidendezi gito.None ubu ikidendezi kinini gifite amazi akubye incuro enye ayo mu kidendezi gito.None se icyo ikidendezi gitoya gifite amazi angana iki?\n\n'}]	8	8
"Lori yifuza kugura inkweto zamadolari 320 numukandara wamadolari 32.Akazi ke kigihe gito kamuhemba amadolari 8 ku isaha.Azakora amasaha angahe mbere yuko agura ibyo ashaka?
"	44	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nLori yifuza kugura inkweto zamadolari 320 numukandara wamadolari 32.Akazi ke kigihe gito kamuhemba amadolari 8 ku isaha.Azakora amasaha angahe mbere yuko agura ibyo ashaka?\n\n'}]	44	44
"Janeth yagujije amadolari 2000,maze amwizeza ko azayamusubiza yongereyeho andi 10%.Niba azishyura amadolari 165 buri kwezi mu gihe cyamezi 12,icyo gihe amafaranga Janeth azaba asigaranye azaba arangahe?
"	220	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJaneth yagujije amadolari 2000,maze amwizeza ko azayamusubiza yongereyeho andi 10%.Niba azishyura amadolari 165 buri kwezi mu gihe cyamezi 12,icyo gihe amafaranga Janeth azaba asigaranye azaba arangahe?\n\n'}]	270	270
"Mukibindi harimo indabo enye. Hari dahlia zirindwi ziruta izindabyo zirosa ziri mukibindi.Muri rusange hari indabo zingahe mukibindi?
"	15	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nMukibindi harimo indabo enye. Hari dahlia zirindwi ziruta izindabyo zirosa ziri mukibindi.Muri rusange hari indabo zingahe mukibindi?\n\n'}]	11	11
"Adrian afite imyaka ikubye incuro eshatu iyo Harriet afite, naho Harriet afite imyaka igice cyakabiri cyiyo Zack afite.Mu gihe cyimyaka itatu, reba imyaka yabo batatu bazaba bafite,niba ubu Harriet afite imyaka 21.
"	45	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nAdrian afite imyaka ikubye incuro eshatu iyo Harriet afite, naho Harriet afite imyaka igice cyakabiri cyiyo Zack afite.Mu gihe cyimyaka itatu, reba imyaka yabo batatu bazaba bafite,niba ubu Harriet afite imyaka 21.\n\n'}]	"Adrian: 69
Harriet: 24
Zack: 42"	42
"Abanyeshuri bane batsindiye amanota 251 mu mukino wurusimbi. Naomi yatsindiye amanota 68.Yuri yabonye amanota 10 arenga kimwe cya kabiri cyaya Naomi na Brianna yabonye amanota 17 aruta Naomi. Jojo yatsindiye amanota angahe?
"	54	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nAbanyeshuri bane batsindiye amanota 251 mu mukino wurusimbi. Naomi yatsindiye amanota 68.Yuri yabonye amanota 10 arenga kimwe cya kabiri cyaya Naomi na Brianna yabonye amanota 17 aruta Naomi. Jojo yatsindiye amanota angahe?\n\n'}]	84	84
"Kugira ngo Carmen arangize ibibazo byamagambo anyuranye bimusaba iminota icumi,naho kurangiza ikinamico ya sudoku bimusaba iminota itanu.Mu mpera zicyumweru gishize,yakemuye ibibazo 3 byamagambo anyuranye nibibazo 8 byikinamico cya sudoku.Yamaze igihe kingana iki akina iyo mikino?
"	70	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nKugira ngo Carmen arangize ibibazo byamagambo anyuranye bimusaba iminota icumi,naho kurangiza ikinamico ya sudoku bimusaba iminota itanu.Mu mpera zicyumweru gishize,yakemuye ibibazo 3 byamagambo anyuranye nibibazo 8 byikinamico cya sudoku.Yamaze igihe kingana iki akina iyo mikino?\n\n'}]	65	65
"Ikigega cyamazi cyuzuyemo litiro 120 zamazi.Celine yakoresheje litiro 90 zamazi yavanaga muri iyo kigega kuvomera busitani ye ntoya.Icyo gihe yashoboye gukusanya amazi yimvura akubye incuro ebyiri yarasigaye.Ubu se mukigega harimo litiro zingahe zamazi?
"	90	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nIkigega cyamazi cyuzuyemo litiro 120 zamazi.Celine yakoresheje litiro 90 zamazi yavanaga muri iyo kigega kuvomera busitani ye ntoya.Icyo gihe yashoboye gukusanya amazi yimvura akubye incuro ebyiri yarasigaye.Ubu se mukigega harimo litiro zingahe zamazi?\n\n'}]	60	60
"Andy atera ibimera byitwa geraniums bigera kuri 90 kandi akabibyaza petunias 40 ugereranyije nibimera byitwa geraniums. Yateye indabo zingahe muri rusange?
"	140	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nAndy atera ibimera byitwa geraniums bigera kuri 90 kandi akabibyaza petunias 40 ugereranyije nibimera byitwa geraniums. Yateye indabo zingahe muri rusange?\n\n'}]	130	130
"Isosiyete yakoresheje amadolari 15000 mu kwamamaza umwaka umwe,hanyuma ikoresha kimwe cya gatatu cyayo mafaranga mu kwamamaza undi mwaka.Namafaranga angahe muri rusange iyi sosiyete yakoresheje mu kwamamaza mu myaka ibiri?
"	20000	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nIsosiyete yakoresheje amadolari 15000 mu kwamamaza umwaka umwe,hanyuma ikoresha kimwe cya gatatu cyayo mafaranga mu kwamamaza undi mwaka.Namafaranga angahe muri rusange iyi sosiyete yakoresheje mu kwamamaza mu myaka ibiri?\n\n'}]	20000	20000
"Carlos na Benji bari kunkombe zamazi.Carlos akodesha ubwato bwitwa canoe ku madolari 30 kwisaha,naho Benji akodesha ubwato bwitwa banana raft ku madolari 18 kwisaha.Niba Carlos akoresha ubwato mu gihe cyamasaha 3 na Benji agakoresha ubwato mu gihe cyamasaha 5,muri rusange bazishyura amafaranga angahe yubukode?
"	180	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nCarlos na Benji bari kunkombe zamazi.Carlos akodesha ubwato bwitwa canoe ku madolari 30 kwisaha,naho Benji akodesha ubwato bwitwa banana raft ku madolari 18 kwisaha.Niba Carlos akoresha ubwato mu gihe cyamasaha 3 na Benji agakoresha ubwato mu gihe cyamasaha 5,muri rusange bazishyura amafaranga angahe yubukode?\n\n'}]	186	186
"Andrew ateganya urugendo rwo mu muhanda ava muri New Jersey ajya i Rochester.Kugira ngo umuntu agere i Rochester avuye muri New Jersey akoresheje bisi, bisaba iminsi itandatu,naho kugenda mwimodoka bikamutwara kimwe cya kabiri cyiyo minsi. Azagenda iminsi ingahe mu gihe ateganya kujya i Rochester muri bisi, hanyuma akazaguraka akoresheje imodoka?
"	9	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nAndrew ateganya urugendo rwo mu muhanda ava muri New Jersey ajya i Rochester.Kugira ngo umuntu agere i Rochester avuye muri New Jersey akoresheje bisi, bisaba iminsi itandatu,naho kugenda mwimodoka bikamutwara kimwe cya kabiri cyiyo minsi. Azagenda iminsi ingahe mu gihe ateganya kujya i Rochester muri bisi, hanyuma akazaguraka akoresheje imodoka?\n\n'}]	9	9
"James arimo kubara amakarita ya Pokemon.Afite amoko 30 yumuriro, 20 ubwoko bwibyatsi,na 40 ubwoko bwamazi.Niba atakaje 8 yubwoko bwamazi akagura 14 yubwoko bwibyatsi,ni ikihe gipimo cyijanisha (gukataza ku mubare wose wegereye) ko ikarita yatoranijwe mu buryo butunguranye izaba ari ubwoko bwamazi?
"	33	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJames arimo kubara amakarita ya Pokemon.Afite amoko 30 yumuriro, 20 ubwoko bwibyatsi,na 40 ubwoko bwamazi.Niba atakaje 8 yubwoko bwamazi akagura 14 yubwoko bwibyatsi,ni ikihe gipimo cyijanisha (gukataza ku mubare wose wegereye) ko ikarita yatoranijwe mu buryo butunguranye izaba ari ubwoko bwamazi?\n\n'}]	31%	31
"Chad yatumije burrito yo kwiyubakira ku ifunguro rya saa sita.Burrito yibanze igura amadolari 6.50.Yongeraho inyama ku madolari 2,  yonyongera iforomaji kwidolari 1,avoka kudolari 1, nisosi 2 ku madolari 0.25 buri imwe.Yahisemo kongeraho amafunguro ye amadolari 3 yinyongera ifiriti nicyo kunywa.Afite ikarita yimpano yamadolari atanu akoresha iyo agiye guhaha.Asigaranye umwenda wangahe?
"	9	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nChad yatumije burrito yo kwiyubakira ku ifunguro rya saa sita.Burrito yibanze igura amadolari 6.50.Yongeraho inyama ku madolari 2,  yonyongera iforomaji kwidolari 1,avoka kudolari 1, nisosi 2 ku madolari 0.25 buri imwe.Yahisemo kongeraho amafunguro ye amadolari 3 yinyongera ifiriti nicyo kunywa.Afite ikarita yimpano yamadolari atanu akoresha iyo agiye guhaha.Asigaranye umwenda wangahe?\n\n'}]	10.50	10
"Kalinda arimo arakorana na nyina igikinisho cyibice 360.Ubusanzwe Kalinda ashobora kongeramo ibice 4 mu munota.Ubusanzwe, nyina ashobora gushyiraho ibice bingana na kimwe cya kabiri cyibyo Kalinda ashyiraho mu munota.Bizabatwara amasaha angahe kugira ngo barangize icyo gisakuzo?
"	1	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nKalinda arimo arakorana na nyina igikinisho cyibice 360.Ubusanzwe Kalinda ashobora kongeramo ibice 4 mu munota.Ubusanzwe, nyina ashobora gushyiraho ibice bingana na kimwe cya kabiri cyibyo Kalinda ashyiraho mu munota.Bizabatwara amasaha angahe kugira ngo barangize icyo gisakuzo?\n\n'}]	3	3
"Hari umurima wimbuto za watermelon wabyaye watermelon ntoya 120.Ashlyn yagiye mu murima nyuma yamezi abiri,asanga 30% byimbuto za watermelon zari zegere gusarurwa,maze azijyana mu rugo.Ubwo yagarukaga nyuma yibyumweru bibiri,3/4 byimbuto zari zisigaye zarizegereye,nuko arazisarura.Nyuma yibyumweru bibiri, ni utubuto tungahe twari tutaragera igihe cyo gusarurwa?
"	21	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nHari umurima wimbuto za watermelon wabyaye watermelon ntoya 120.Ashlyn yagiye mu murima nyuma yamezi abiri,asanga 30% byimbuto za watermelon zari zegere gusarurwa,maze azijyana mu rugo.Ubwo yagarukaga nyuma yibyumweru bibiri,3/4 byimbuto zari zisigaye zarizegereye,nuko arazisarura.Nyuma yibyumweru bibiri, ni utubuto tungahe twari tutaragera igihe cyo gusarurwa?\n\n'}]	15	15
"Mark yaguze imodoka 12 zo gukoresha mu isosiyete ye.Buri modoka igurishwa amadolari 20000.Yatangaga 10% byumusoro kuri buri modoka,hanyuma agatanga andi madolari 1000 yo kwandikisha buri modoka.Yishyura angahe kuri buri kintu cyose?
"	276,000	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nMark yaguze imodoka 12 zo gukoresha mu isosiyete ye.Buri modoka igurishwa amadolari 20000.Yatangaga 10% byumusoro kuri buri modoka,hanyuma agatanga andi madolari 1000 yo kwandikisha buri modoka.Yishyura angahe kuri buri kintu cyose?\n\n'}]	276000	276000
"Kylie na Robert bishimira kujya ku nkombe zinyanja gutoragura ibikonoshwa.Kuwa mbere, Kylie yatoye ibikonoshwa bitanu arushije Robert,we atwara 20.Kuwa kabiri, Kylie yakusanyije ibikonoshwa akubye incuro ebyiri ibyo yakusanyije kuwa mbere. Kylie yatoye ibikonoshwa bingahe kuwa kabiri?
"	50	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nKylie na Robert bishimira kujya ku nkombe zinyanja gutoragura ibikonoshwa.Kuwa mbere, Kylie yatoye ibikonoshwa bitanu arushije Robert,we atwara 20.Kuwa kabiri, Kylie yakusanyije ibikonoshwa akubye incuro ebyiri ibyo yakusanyije kuwa mbere. Kylie yatoye ibikonoshwa bingahe kuwa kabiri?\n\n'}]	50	50
"Dax yagiye mumurima wabo gutoramo pome,maze asanga mu busitani hari ibiheri byinshi cyane kurusha ibimonyo.Niba hari ibimonyo 50,bara muri rusange umubare wudukoko tuba turi mu busitani.
"	75	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nDax yagiye mumurima wabo gutoramo pome,maze asanga mu busitani hari ibiheri byinshi cyane kurusha ibimonyo.Niba hari ibimonyo 50,bara muri rusange umubare wudukoko tuba turi mu busitani.\n\n'}]	100	100
"Hari pingwin 36 zirimo ziyuhagira ku izuba mu rubura.Kimwe cya gatatu cyazo zirasimbuka zikoga mu nyanja.Izindi cyimwe cya gatatu zinjiye mu buvumo kugira ngo zifungure ifunguro rya saa sita.Ni pingwin zingahe zasigaye ziyuhagira ku izuba?
"	12	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nHari pingwin 36 zirimo ziyuhagira ku izuba mu rubura.Kimwe cya gatatu cyazo zirasimbuka zikoga mu nyanja.Izindi cyimwe cya gatatu zinjiye mu buvumo kugira ngo zifungure ifunguro rya saa sita.Ni pingwin zingahe zasigaye ziyuhagira ku izuba?\n\n'}]	24	24
"Steve yiyemeje gutangira kurya inyanya nyinshi kandi yiyemeza guhinga inyanya ze.Arya inshuro ebyiri zibyo umukunzi we arya.Arya 6 ku munsi.Niba umuzabibu ushobora kubyara inyanya 3 mu cyumweru,akeneye imizabibu ingahe?
"	21	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nSteve yiyemeje gutangira kurya inyanya nyinshi kandi yiyemeza guhinga inyanya ze.Arya inshuro ebyiri zibyo umukunzi we arya.Arya 6 ku munsi.Niba umuzabibu ushobora kubyara inyanya 3 mu cyumweru,akeneye imizabibu ingahe?\n\n'}]	14	14
"John yatumije ho pizzas zo gusangira na bagenzi be. Abagenzi bose hamwe ni 20,kandi John yifuza ko buri wese yahabwa uduce 4.Pizza zigurishwa gusa zigabanijwemo ibice 8.John akeneye gutumiza pizza zingahe?
"	10	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJohn yatumije ho pizzas zo gusangira na bagenzi be. Abagenzi bose hamwe ni 20,kandi John yifuza ko buri wese yahabwa uduce 4.Pizza zigurishwa gusa zigabanijwemo ibice 8.John akeneye gutumiza pizza zingahe?\n\n'}]	11	11
"Ram akoresha amakaramu menshi.Yaje kubona ko ashobora kugabanya amafaranga akoresha,mu gihe yavanga wino zo mu makaramu atanu yari adafite wino,maze akayashyira mu imwe ikuzura.None se niba aguze amakaramu 25 maze akayakoresha mu gukora andi, iyo wino igabanutse, aba afite amakaramu angahe?
"	31	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nRam akoresha amakaramu menshi.Yaje kubona ko ashobora kugabanya amafaranga akoresha,mu gihe yavanga wino zo mu makaramu atanu yari adafite wino,maze akayashyira mu imwe ikuzura.None se niba aguze amakaramu 25 maze akayakoresha mu gukora andi, iyo wino igabanutse, aba afite amakaramu angahe?\n\n'}]	20	20
"Johnny yafashe amadolari 20 yabaga yahawe, ayongeraho andi 10. Hanyuma ashora ayo mafaranga, yikubye incuro eshatu mu mwaka umwe.Nyuma yumwaka umwe, yari afite amafaranga angahe?
"	90	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJohnny yafashe amadolari 20 yabaga yahawe, ayongeraho andi 10. Hanyuma ashora ayo mafaranga, yikubye incuro eshatu mu mwaka umwe.Nyuma yumwaka umwe, yari afite amafaranga angahe?\n\n'}]	90	90
"Mary nimutoya kuri Joan nimyaka ibiri,Joan arusha Jessa imyaka itanu.Niba Jessa afite imyaka 20,igiteranyo cyimyaka yabo bakobwa uko ari batatu ni angahe?
"	68	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nMary nimutoya kuri Joan nimyaka ibiri,Joan arusha Jessa imyaka itanu.Niba Jessa afite imyaka 20,igiteranyo cyimyaka yabo bakobwa uko ari batatu ni angahe?\n\n'}]	77	77
"Umubare wabanyeshuri mu cyumba cyishuri wari 1000.Iyo nzu yari ifite inzugi eshatu,A , B na C, na zo zakoreshwaga gusohoka.Niba nyuma yinama 30% yabanyeshuri basohotse mu nyubako banyuze mu nzira ya A, 3/5 mubasigaye basohotse banyuze mu nzira ya B, hanyuma abasigaye basohotse banyuze mu nzira ya C, bara umubare wabanyeshuri basohotse banyuze mu nzira ya C.
"	280	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nUmubare wabanyeshuri mu cyumba cyishuri wari 1000.Iyo nzu yari ifite inzugi eshatu,A , B na C, na zo zakoreshwaga gusohoka.Niba nyuma yinama 30% yabanyeshuri basohotse mu nyubako banyuze mu nzira ya A, 3/5 mubasigaye basohotse banyuze mu nzira ya B, hanyuma abasigaye basohotse banyuze mu nzira ya C, bara umubare wabanyeshuri basohotse banyuze mu nzira ya C.\n\n'}]	190	190
"James afite bombo 6 kurusha iza Robert. John afite bombo zikubye kabiri iza Robert.Niba John afite bombo 54,John afite bombo zingahe kurusha James?
"	21	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJames afite bombo 6 kurusha iza Robert. John afite bombo zikubye kabiri iza Robert.Niba John afite bombo 54,John afite bombo zingahe kurusha James?\n\n'}]	18	18
"Dolly afite ibitabo bibiri.Pandora afite kimwe. Niba Dolly na Pandora bombi basoma ibitabo byabo hamwe kimwe nibyabo bwite,ku iherezo ni ibitabo bingahe bazasoma bose hamwe?
"	6	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nDolly afite ibitabo bibiri.Pandora afite kimwe. Niba Dolly na Pandora bombi basoma ibitabo byabo hamwe kimwe nibyabo bwite,ku iherezo ni ibitabo bingahe bazasoma bose hamwe?\n\n'}]	3	3
"Mike yandikiranaga nabantu batanu.Yaje kureka kwandikirana na babiri muri bo.Buri wese muri bo yohereza amabaruwa abiri buri cyumweru,akaba afite amapaji atanu.Na we agasubiza nkuko. Ashobora kwandika ipaji buri minota 6.Amara amasaha angahe mu cyumweru yandika ?
"	3	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nMike yandikiranaga nabantu batanu.Yaje kureka kwandikirana na babiri muri bo.Buri wese muri bo yohereza amabaruwa abiri buri cyumweru,akaba afite amapaji atanu.Na we agasubiza nkuko. Ashobora kwandika ipaji buri minota 6.Amara amasaha angahe mu cyumweru yandika ?\n\n'}]	5	5
"Jason afite gahunda yo guterefona iminota 1000 ku kwezi.Buri munsi ahamagara umuyobozi we iminota 15,kandi muri uku kwezi yabonye iminota 300 yinyongera yo guhamagara abandi bantu.Jason asigaje iminota ingahe niba uku kwezi gufite iminsi 30?
"	250	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nJason afite gahunda yo guterefona iminota 1000 ku kwezi.Buri munsi ahamagara umuyobozi we iminota 15,kandi muri uku kwezi yabonye iminota 300 yinyongera yo guhamagara abandi bantu.Jason asigaje iminota ingahe niba uku kwezi gufite iminsi 30?\n\n'}]	750	750
"Griffin yari afite ifiriti 24 ariko Kyle yafashe 5 muri zo.Billy yafashe inshuro ebyiri zizo Kyle yafashe.Ginger yahaye Griffin igipfunsi cyifiriti ze, hanyuma Colby afata kuri Griffin ifiriti 3 nkeya ugereranyije nutwo Kyle yariyafashe.Niba amaherezo Griffin yari afite ifiriti 27,ni ifiriti zingahe Ginger yahaye Griffin?
"	20	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nGriffin yari afite ifiriti 24 ariko Kyle yafashe 5 muri zo.Billy yafashe inshuro ebyiri zizo Kyle yafashe.Ginger yahaye Griffin igipfunsi cyifiriti ze, hanyuma Colby afata kuri Griffin ifiriti 3 nkeya ugereranyije nutwo Kyle yariyafashe.Niba amaherezo Griffin yari afite ifiriti 27,ni ifiriti zingahe Ginger yahaye Griffin?\n\n'}]	15	15
"Muri akariyumu harimo ibinyamushongo 4, naho muri akariyumu ya kabiri harimo ibinyamushongo 32.Itandukaniro riri hagati yumubare wibinyamushongo biri muri ibyo bikariyumu byombi,riruta incuro ebyiri umubare wamafi ari muri izo akariyumu zombi.Niba akariyumu zombi zifite amafi angana muri byo, namafi angahe ari muri buri akariyumu?
"	7	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nMuri akariyumu harimo ibinyamushongo 4, naho muri akariyumu ya kabiri harimo ibinyamushongo 32.Itandukaniro riri hagati yumubare wibinyamushongo biri muri ibyo bikariyumu byombi,riruta incuro ebyiri umubare wamafi ari muri izo akariyumu zombi.Niba akariyumu zombi zifite amafi angana muri byo, namafi angahe ari muri buri akariyumu?\n\n'}]	14	14
"umuhanzi wimitere wa Jean yishyuza amadolari 250 ku isaha. Asaba kwisiga imiterere ihenze cyane mu iserukiramuco arimo kandi bimutwara amasaha 6 buri munsi kandi agomba kubikora inshuro 4 mu cyumweru.Iyi filime imara ibyumweru 5 ngo irangire.Nyuma iyo filimi irangiye, uwitegura imideli aha Jean kugabanyirizwaho 10% bitewe numurimo wakozwe. Jean yatanze amafaranga angahe?
"	27000	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \numuhanzi wimitere wa Jean yishyuza amadolari 250 ku isaha. Asaba kwisiga imiterere ihenze cyane mu iserukiramuco arimo kandi bimutwara amasaha 6 buri munsi kandi agomba kubikora inshuro 4 mu cyumweru.Iyi filime imara ibyumweru 5 ngo irangire.Nyuma iyo filimi irangiye, uwitegura imideli aha Jean kugabanyirizwaho 10% bitewe numurimo wakozwe. Jean yatanze amafaranga angahe?\n\n'}]	60000	60000
"Isabelle yaguze ibikoresho byibirori byo kwizihiza isabukuru yamavuko ya murumuna we.Yatanze amadolari 12 yibikoresho byo gukora keki, amadolari 43 yimpano zo kwizihiza isabukuru yamavuko, amadolari 15 yibishushanyo,amadolari 4 yimpapuro zubutumire, namadolari 22 yamadolari kudufunyika twimpano twa bashyitsi bo mu birori.Yagabanyije ayo mafaranga mu buryo butatu bungana na babyeyi be bombi.Buri muntu yishyuriye amadolari angahe?
"	32	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nIsabelle yaguze ibikoresho byibirori byo kwizihiza isabukuru yamavuko ya murumuna we.Yatanze amadolari 12 yibikoresho byo gukora keki, amadolari 43 yimpano zo kwizihiza isabukuru yamavuko, amadolari 15 yibishushanyo,amadolari 4 yimpapuro zubutumire, namadolari 22 yamadolari kudufunyika twimpano twa bashyitsi bo mu birori.Yagabanyije ayo mafaranga mu buryo butatu bungana na babyeyi be bombi.Buri muntu yishyuriye amadolari angahe?\n\n'}]	32	32
"Umutetsi mukuru yaguze udukapu 4 twibitunguru.Buri gikapu gifite ibiro 50.Ikiro kimwe cyubutunguru kigura amadolari 1.50.Umutetsi mukuru yakoresheje amafaranga angahe?
"	300	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nUmutetsi mukuru yaguze udukapu 4 twibitunguru.Buri gikapu gifite ibiro 50.Ikiro kimwe cyubutunguru kigura amadolari 1.50.Umutetsi mukuru yakoresheje amafaranga angahe?\n\n'}]	300	300
"Ku wa mbere, Sue yariye kuki zikubye inshuro 4 iza mushiki we.Ku wa Kabiri, yariye cookies zikubye kabiri iza mushiki we.Mushiki we yariye kuki 5 kuwa Mbere, nizindi 13 ku munsi wakurikiyeho.Niba keke imwe ifite kalori 200, Sue yariye kalori zingahe kurusha mushiki we?
"	5,600	[{'role': 'user', 'content': 'Answer only and the answer should only contains integers. \nKu wa mbere, Sue yariye kuki zikubye inshuro 4 iza mushiki we.Ku wa Kabiri, yariye cookies zikubye kabiri iza mushiki we.Mushiki we yariye kuki 5 kuwa Mbere, nizindi 13 ku munsi wakurikiyeho.Niba keke imwe ifite kalori 200, Sue yariye kalori zingahe kurusha mushiki we?\n\n'}]	4600	4600
