question	choices	answer	subject	command_r	prompt	verbalized
Nuta ka mee wotsɔ asitsatsa deto ɖɔli agbledenyawo le mahã ?	['Alpes suisses', 'Amazone ƒe tɔgowo me', 'Afrika dziehe', 'Alaska tɔgbewo dzi']	B	high_school_geography	D)Alaska tɔgbewo dzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nuta ka mee wotsɔ asitsatsa deto ɖɔli agbledenyawo le mahã ?
 A)Alpes suisses B)Amazone ƒe tɔgowo me C)Afrika dziehe D)Alaska tɔgbewo dzi"	D
Xɔsewo katã ƒe teteɖa tso wo nɔewo gbɔe nye	['xɔsemanɔŋui', 'dzimaxɔsetɔ', 'kɔɖuɖu', 'dumevinyenye']	A	high_school_geography	C)kɔɖuɖu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Xɔsewo katã ƒe teteɖa tso wo nɔewo gbɔe nye
 A)xɔsemanɔŋui B)dzimaxɔsetɔ C)kɔɖuɖu D)dumevinyenye"	C
Nɔnɔme siawo le ɖeka na nutowo me negbe	['liƒowo', 'nɔnɔme leɖekawo', 'dzeisdede wo nɔƒe tɔxɛ', 'wo ɖɔɖɔ ƒe bɔbɔenyenye']	D	high_school_geography	B)nɔnɔme leɖekawo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nɔnɔme siawo le ɖeka na nutowo me negbe
 A)liƒowo B)nɔnɔme leɖekawo C)dzeisdede wo nɔƒe tɔxɛ D)wo ɖɔɖɔ ƒe bɔbɔenyenye"	B
Le amerika mɔzɔzɔhatsotso siawo me ɖe ekae mele eteƒe oa?	['Ame gbãtɔwo ɖoɖo anyi va se ɖe 1870- dzamawo, eŋlisiawo, ecossais-irlandais, Afrikatɔwo', '1870+1914 - Aziatɔwo', '1870-1914 - Ɣedzeƒe kple anyiehe Yurɔpa', '1965 va se ɖe Espanyetɔwo dzi']	B	high_school_geography	C)ecossais-irlandais	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Le amerika mɔzɔzɔhatsotso siawo me ɖe ekae mele eteƒe oa?
 A)Ame gbãtɔwo ɖoɖo anyi va se ɖe 1870- dzamawo B)eŋlisiawo C)ecossais-irlandais D)Afrikatɔwo"	C
Nya siwo gbɔna dometɔ kae dzena africa dugãwo?	['Woɖo nɔƒe de ŋugɔwo kple esiwo kɔ̀', 'Dɔdimɔnu na amesiwo tso kɔƒewo me yi dugãwo me', 'Woɖo asitsaƒe gã etɔ̃wo', 'Woɖo xɔtuɖaŋunu de ŋugɔwo']	C	high_school_geography	D)Woɖo xɔtuɖaŋunu de ŋugɔwo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nya siwo gbɔna dometɔ kae dzena africa dugãwo?
 A)Woɖo nɔƒe de ŋugɔwo kple esiwo kɔ̀ B)Dɔdimɔnu na amesiwo tso kɔƒewo me yi dugãwo me C)Woɖo asitsaƒe gã etɔ̃wo D)Woɖo xɔtuɖaŋunu de ŋugɔwo"	D
Dukɔ kae do go asitsa kuxi kuɖe eƒe teƒe si wole ŋu?	['Singapour', 'Italie', 'Espagne', 'Mongolie']	D	high_school_geography	D) Mongolie	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Dukɔ kae do go asitsa kuxi kuɖe eƒe teƒe si wole ŋu?
 A)Singapour B)Italie C)Espagne D)Mongolie"	D
Burgess ƒe nuto ka me woakpɔ aƒe nyuiwo, ame ŋutɔ ƒe aƒewo kple xɔ hayawo le?	['Gbãtɔ', 'Eveilia', 'Etɔlia', 'Enelia']	C	high_school_geography	C)Etɔlia	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Burgess ƒe nuto ka me woakpɔ aƒe nyuiwo, ame ŋutɔ ƒe aƒewo kple xɔ hayawo le?
 A)Gbãtɔ B)Eveilia C)Etɔlia D)Enelia"	C
Wotsɔ nukpɔsusu si nu hadomegbenɔnɔ ɖe sia ɖe de ŋugɔ le ŋgɔyiyi kpɔɖeŋu atɔ̃ me na 	['Rostow', 'Ravenstein', 'von Thünen', 'Burgess']	A	high_school_geography	D)Burgess	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wotsɔ nukpɔsusu si nu hadomegbenɔnɔ ɖe sia ɖe de ŋugɔ le ŋgɔyiyi kpɔɖeŋu atɔ̃ me na 
 A)Rostow B)Ravenstein C)von Thünen D)Burgess"	D
Nu siawo dometɔ kae ateŋu nye kuxi na denunyawɔe ɖeɖefia?	['Gbe (si wodona)', 'Subɔsubɔ', 'Aƒuwo', 'Dumevi nublanuikpɔlawo']	D	high_school_geography	Gbe (si wodona)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kae ateŋu nye kuxi na denunyawɔe ɖeɖefia?
 A)Gbe (si wodona) B)Subɔsubɔ C)Aƒuwo D)Dumevi nublanuikpɔlawo"	unknown
Nu siawo dometɔ kae ateŋu nye kuxi na denunyawɔe ɖeɖefia? Dumevi nublanuikpɔlawo	['Dumevi nublanuikpɔlawo: teƒeamenɔla yeyewo gbã xɔwo trɔ le wo tum', 'Teƒeamenɔla yeyewo le ŋtifafame kple ame xoxoawo', 'Teƒeamenɔla yeyewo wɔnu abe ame xoxoawo ene keŋ', 'Teƒemenɔla yeyewo xɔ ametsitsiwo ƒe nɔƒe']	D	high_school_geography	Teƒeamenɔla yeyewo le ŋtifafame kple ame xoxoawo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kae ateŋu nye kuxi na denunyawɔe ɖeɖefia? Dumevi nublanuikpɔlawo
 A)Dumevi nublanuikpɔlawo: teƒeamenɔla yeyewo gbã xɔwo trɔ le wo tum B)Teƒeamenɔla yeyewo le ŋtifafame kple ame xoxoawo C)Teƒeamenɔla yeyewo wɔnu abe ame xoxoawo ene keŋ D)Teƒemenɔla yeyewo xɔ ametsitsiwo ƒe nɔƒe"	unknown
Nu siawo dometɔ kae ɖe dɔwɔ nutome fia nyui?	"['Nutata si ɖe fia be Atlanta nye Delta Airlines nɔƒe', 'Nyadzɔdzɔ aɖe si ɖɔ nuto si woyɔ be anyiehe', 'Nutata aɖe si ɖe Caroline du Nord teƒenɔla alafa fia', ""Nuwɔkpɔ aɖe si ɖe nuto aɖe si woyɔ be ''Bible Belt'' (Biblia teƒe) gɔme nyui""]"	A	high_school_geography	C)Nutata aɖe si ɖe Caroline du Nord teƒenɔla alafa fia	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kae ɖe dɔwɔ nutome fia nyui?
 A)Nutata si ɖe fia be Atlanta nye Delta Airlines nɔƒe B)Nyadzɔdzɔ aɖe si ɖɔ nuto si woyɔ be anyiehe C)Nutata aɖe si ɖe Caroline du Nord teƒenɔla alafa fia D)Nuwɔkpɔ aɖe si ɖe nuto aɖe si woyɔ be ''Bible Belt'' (Biblia teƒe) gɔme nyui"	C
Nukpɔsusu kae ɖe nudzraƒe yeyewo siwo le asitsaƒe teƒe gã aɖe to?	['anyigba ƒe tɔtrɔ', 'Amedikpɔ si kuɖe didiƒe ŋu', 'Sɔsɔ', 'Amedinɔnɔ habɔbɔ']	D	high_school_geography	C)Sɔsɔ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nukpɔsusu kae ɖe nudzraƒe yeyewo siwo le asitsaƒe teƒe gã aɖe to?
 A)anyigba ƒe tɔtrɔ B)Amedikpɔ si kuɖe didiƒe ŋu C)Sɔsɔ D)Amedinɔnɔ habɔbɔ"	C
Dugã me dɔwɔƒe dɔwɔla le Yurupa na gɔmedzedze	['Agbledede hoʋliʋli gbãtɔ', 'Agbledede hoʋliʋli evelia', 'Agbledede hoʋliʋli etɔ̃lia', 'Agbledede hoʋliʋli enelia']	B	high_school_geography	C) Agbledede hoʋliʋli etɔ̃lia	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Dugã me dɔwɔƒe dɔwɔla le Yurupa na gɔmedzedze
 A)Agbledede hoʋliʋli gbãtɔ B)Agbledede hoʋliʋli evelia C)Agbledede hoʋliʋli etɔ̃lia D)Agbledede hoʋliʋli enelia"	C
Nya siawo dometɔ kae nye nyateƒe le Asia ɣedzeƒe dɔwɔƒe nutowo me?	['Japon ɖo to me nu ', 'Chine meɖo to me nu o gake eɖo dɔwɔla geɖe', 'Chine le dɔwɔƒe tum atraɖitɔe', 'Taïwan meɖo dɔwɔƒewo kple dɔwɔla adodoewo o']	C	high_school_geography	B)Chine meɖo to me nu o gake eɖo dɔwɔla geɖe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nya siawo dometɔ kae nye nyateƒe le Asia ɣedzeƒe dɔwɔƒe nutowo me?
 A)Japon ɖo to me nu  B)Chine meɖo to me nu o gake eɖo dɔwɔla geɖe C)Chine le dɔwɔƒe tum atraɖitɔe D)Taïwan meɖo dɔwɔƒewo kple dɔwɔla adodoewo o"	B
Nya siawo dometɔ kae ƒonu tso dukɔƒoƒuwo ŋu nyui?	['Dukɔƒoƒuwo ɖo kpovitɔwo le xexeame', 'Dukɔwo ɖasi le wɔƒe ɖokuisi nyenye ŋu na dukɔƒoƒuwo', 'Dukɔƒoƒuwo wɔɖe xexeame dzenawo dzenawo dzi', 'ONU dea nu aʋawɔ nyawo me']	D	high_school_geography	D)ONU dea nu aʋawɔ nyawo me.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nya siawo dometɔ kae ƒonu tso dukɔƒoƒuwo ŋu nyui?
 A)Dukɔƒoƒuwo ɖo kpovitɔwo le xexeame B)Dukɔwo ɖasi le wɔƒe ɖokuisi nyenye ŋu na dukɔƒoƒuwo C)Dukɔƒoƒuwo wɔɖe xexeame dzenawo dzenawo dzi D)ONU dea nu aʋawɔ nyawo me"	D
Nu siawo dometɔ kae nye se nutome teƒenɔla?	['Dixie', 'Pennsylvanie', 'Winn-Dixie nudzraƒe', 'Pacifique dziehe-ɣetoɖoƒe']	B	high_school_geography	D)Pacifique dziehe-ɣetoɖoƒe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kae nye se nutome teƒenɔla?
 A)Dixie B)Pennsylvanie C)Winn-Dixie nudzraƒe D)Pacifique dziehe-ɣetoɖoƒe"	D
Woyɔ dɔwɔnuwɔnawo ƒuƒoƒo kple amegbetɔwo ɖe teƒe hena viɖe be 	['Nuɖɔli gɔmeɖose', 'xexeame vovototode ame me', 'Dugãƒuƒoƒo', 'Xɔtuɖaŋunu']	C	high_school_geography	D)Xɔtuɖaŋunu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Woyɔ dɔwɔnuwɔnawo ƒuƒoƒo kple amegbetɔwo ɖe teƒe hena viɖe be 
 A)Nuɖɔli gɔmeɖose B)xexeame vovototode ame me C)Dugãƒuƒoƒo D)Xɔtuɖaŋunu"	D
Gbe ƒomevi kae lɔ Italiagbe, Spaniagbe, Portugalgbe kple Roumaniagbe?	['Yurupavi', 'Slavegbe', 'Germanygbe', 'Romniagbe']	D	high_school_geography	Yurupavi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Gbe ƒomevi kae lɔ Italiagbe, Spaniagbe, Portugalgbe kple Roumaniagbe?
 A)Yurupavi B)Slavegbe C)Germanygbe D)Romniagbe"	unknown
Ankara le Turquie kple Islamabad le Pakistan wonye kpɔɖeŋu na	['Dzogbe dugãwo', 'fiadu de ŋugɔwo', 'Fiadu xoxo dziɖuɖuwo', 'Hoʋliʋli dugãwo']	B	high_school_geography	C) Fiadu xoxo dziɖuɖuwo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ankara le Turquie kple Islamabad le Pakistan wonye kpɔɖeŋu na
 A)Dzogbe dugãwo B)fiadu de ŋugɔwo C)Fiadu xoxo dziɖuɖuwo D)Hoʋliʋli dugãwo"	C
Nu siawo dometɔ kawoe menye subɔsubɔ ayemenu o?	['Halloween', 'Duta nuɖaɖa siwo sɔkple america ƒe vivi', 'Hasid subɔsubɔ', 'Louisiane katolik subɔsubɔ']	C	high_school_geography	D) Louisiane katolik subɔsubɔ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kawoe menye subɔsubɔ ayemenu o?
 A)Halloween B)Duta nuɖaɖa siwo sɔkple america ƒe vivi C)Hasid subɔsubɔ D)Louisiane katolik subɔsubɔ"	D
Woyɔ nukpɔsusu si nu amesi kpɔ ŋusẽ ɖe Yurupa di ɖu xexea di be	['Dɔ tsɔtsɔ na nutomewo nukpɔsusu', 'Amedi ɖuɖu nukpɔsusu', 'Amedzoƒe nukpɔsusu', 'Rimland nukpɔsusu']	C	high_school_geography	D)Rimland nukpɔsusu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Woyɔ nukpɔsusu si nu amesi kpɔ ŋusẽ ɖe Yurupa di ɖu xexea di be
 A)Dɔ tsɔtsɔ na nutomewo nukpɔsusu B)Amedi ɖuɖu nukpɔsusu C)Amedzoƒe nukpɔsusu D)Rimland nukpɔsusu"	D
Habɔbɔ kae nye persan mɔslɛm subɔsubɔ kemɛ kple esi kaɖe mawu me ŋusẽ ƒe kelili na Ali didimeviwo siwo nye imamwo? 	"['Sunit-tɔwo', ""Chi''tɔwo"", 'Imam', 'Amesiwo ŋu woma ka si o']"	B	high_school_geography	C)Imam	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Habɔbɔ kae nye persan mɔslɛm subɔsubɔ kemɛ kple esi kaɖe mawu me ŋusẽ ƒe kelili na Ali didimeviwo siwo nye imamwo? 
 A)Sunit-tɔwo B)Chi''tɔwo C)Imam D)Amesiwo ŋu woma ka si o"	C
Nu wɔdɔ ɖe ame di ƒe agbɔsusu nye	['Gɔmedze dɔwɔla siwo meɖo dugã me ga ŋuti nya ɖeke si me gɔmedze dɔwɔlawo sɔgbɔ ɖe dzi o', 'Akɔŋta aɖe tso dugã me dɔwɔlawo kple kɔƒetɔwo ŋu le ga ŋutinya nu', 'Akɔŋta aɖe tso dugã me dɔwɔlawo kple agblede dɔwɔlawo ŋu le ga ŋutinya nu', 'Dugã me ga ŋutinyanu ƒe kɔƒeme dɔ siwo ɖo anyi']	A	high_school_geography	D)Dugã me ga ŋutinyanu ƒe kɔƒeme dɔ siwo ɖo anyi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu wɔdɔ ɖe ame di ƒe agbɔsusu nye
 A)Gɔmedze dɔwɔla siwo meɖo dugã me ga ŋuti nya ɖeke si me gɔmedze dɔwɔlawo sɔgbɔ ɖe dzi o B)Akɔŋta aɖe tso dugã me dɔwɔlawo kple kɔƒetɔwo ŋu le ga ŋutinya nu C)Akɔŋta aɖe tso dugã me dɔwɔlawo kple agblede dɔwɔlawo ŋu le ga ŋutinya nu D)Dugã me ga ŋutinyanu ƒe kɔƒeme dɔ siwo ɖo anyi"	D
Woyɔ Hindou tɔwo ƒe agbãlɛ kɔkoe be	['Talmud', 'Biblia', 'Torah', 'Vedaswo']	D	high_school_geography	C)Torah	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Woyɔ Hindou tɔwo ƒe agbãlɛ kɔkoe be
 A)Talmud B)Biblia C)Torah D)Vedaswo"	C
Nu siawo dometɔ kae ɖe Yurupa ɣedzeƒe dugã fia nyui?	['Gbadzaƒe', 'Subɔsubɔ xɔ gãwo ', 'Ayaxɔƒe si to me fiaha dɔwɔƒewo le', 'Xɔ nyakpɔwo']	C	high_school_geography	C)Ayaxɔƒe si to me fiaha dɔwɔƒewo le	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kae ɖe Yurupa ɣedzeƒe dugã fia nyui?
 A)Gbadzaƒe B)Subɔsubɔ xɔ gãwo  C)Ayaxɔƒe si to me fiaha dɔwɔƒewo le D)Xɔ nyakpɔwo"	C
Le du siwo gbɔna me, ekae le agbagba dzem be yeale be na eƒe gbe alebe Ŋlisiwo kple gbe bubuwo na ga bui o?	['Italia', 'Russia', 'Japan', 'Brésil']	C	high_school_geography	Russia	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Le du siwo gbɔna me, ekae le agbagba dzem be yeale be na eƒe gbe alebe Ŋlisiwo kple gbe bubuwo na ga bui o?
 A)Italia B)Russia C)Japan D)Brésil"	A
Nuto siawo dometɔ kae nye ŋgɔdede dɔwɔƒe ƒe akpa ɖe kpɔɖeŋu? 	['Gakpo', 'ŋtitsi fafa', 'agbãlɛ', 'Gadzẽ']	B	high_school_geography	D)Gadzẽ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nuto siawo dometɔ kae nye ŋgɔdede dɔwɔƒe ƒe akpa ɖe kpɔɖeŋu? 
 A)Gakpo B)ŋtitsi fafa C)agbãlɛ D)Gadzẽ"	D
Nu siawo ƒomevi kae mesɔ kple nudzraƒe dɔwɔƒe?	['Duta nudzadzrawo ƒe ga ɖiɖi kpɔtɔ', 'Nusiwo ƒle le duta va dua me', 'Amlɔkɔewo ɖeɖe dzo', 'Ayame ƒe ɖiƒoƒo ɖɔɖɔɖo']	D	high_school_geography	D)Ayame ƒe ɖiƒoƒo ɖɔɖɔɖo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo ƒomevi kae mesɔ kple nudzraƒe dɔwɔƒe?
 A)Duta nudzadzrawo ƒe ga ɖiɖi kpɔtɔ B)Nusiwo ƒle le duta va dua me C)Amlɔkɔewo ɖeɖe dzo D)Ayame ƒe ɖiƒoƒo ɖɔɖɔɖo"	D
Nu siawo dometɔ kae mesɔ kple du?	['Ɖokuisi nyigbã', 'Siwo do dzesi le xexeame', 'liƒowo', 'Duame ƒe gbegbɔgblɔ']	D	high_school_geography	D)Duame ƒe gbegbɔgblɔ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nu siawo dometɔ kae mesɔ kple du?
 A)Ɖokuisi nyigbã B)Siwo do dzesi le xexeame C)liƒowo D)Duame ƒe gbegbɔgblɔ"	D
Miele didim be yewoa dzo le miƒe du me ayi tsi Pttsburgh. Le Ohio la mienɔte ɖe Columbus, be yewoadi dzila ɖe kpɔ eye duame do dzidzɔ na mi. Mieɖoe be yewoanɔ afima atsɔ Columbus awɔ miƒe nɔƒe yeye. Esia nye kpɔɖeŋu na	['Mɔnukpɔkpɔ aɖe ƒe vava', 'ame didi kpɔ le didiƒe nu', 'Ɖokuisi dzodzo', 'nusiwo yɔ kple esiwo nya ame dzona']	A	high_school_geography	C)Ɖokuisi dzodzo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Miele didim be yewoa dzo le miƒe du me ayi tsi Pttsburgh. Le Ohio la mienɔte ɖe Columbus, be yewoadi dzila ɖe kpɔ eye duame do dzidzɔ na mi. Mieɖoe be yewoanɔ afima atsɔ Columbus awɔ miƒe nɔƒe yeye. Esia nye kpɔɖeŋu na
 A)Mɔnukpɔkpɔ aɖe ƒe vava B)ame didi kpɔ le didiƒe nu C)Ɖokuisi dzodzo D)nusiwo yɔ kple esiwo nya ame dzona"	C
Asitsatsa kple dɔwɔƒe siwo ƒoxlã dugã eye esiwo ɖo dɔwɔna wu dumeviwo nye	['teƒe si medidi tso dugã gbɔ', 'du sesẽ', 'dugã', 'teƒe aɖe si menye ye ŋutɔ ƒe ŋkɔ']	D	high_school_geography	Dugã	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Asitsatsa kple dɔwɔƒe siwo ƒoxlã dugã eye esiwo ɖo dɔwɔna wu dumeviwo nye
 A)teƒe si medidi tso dugã gbɔ B)du sesẽ C)dugã D)teƒe aɖe si menye ye ŋutɔ ƒe ŋkɔ"	unknown
Agblenuku kae he agbledede hoʋliʋli etɔ̃lia vae?	['mɔlu', 'elu', 'orge', 'eƒo']	A	high_school_geography	C)orge	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Agblenuku kae he agbledede hoʋliʋli etɔ̃lia vae?
 A)mɔlu B)elu C)orge D)eƒo"	C
Nukae gble dome na Yurupa ɣedzeƒe duwo le ƒe alafa nuwuwu si he gbegblɔgblɔ dzrehehe vae?	['Gbegblɔgblɔ yeyewo dodo', 'susume ʋa nuwuwu', 'Sovietikttɔwo ƒe amedidzedze', 'Yurupa ƒuƒoƒo ƒe ɣedzeƒe duwo xɔxɔ']	B	high_school_geography	C)Sovietikttɔwo ƒe amedidzedze	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nukae gble dome na Yurupa ɣedzeƒe duwo le ƒe alafa nuwuwu si he gbegblɔgblɔ dzrehehe vae?
 A)Gbegblɔgblɔ yeyewo dodo B)susume ʋa nuwuwu C)Sovietikttɔwo ƒe amedidzedze D)Yurupa ƒuƒoƒo ƒe ɣedzeƒe duwo xɔxɔ"	C
Ne medi be maɖo nuxɔasi aɖe ɖoɖe tasinye le Poughkeepsie, mɔnu kae di matɔ woanɔ bɔboe?	['Ʋu', 'Yameʋu', 'Tɔdziʋu', 'Pipã']	B	high_school_geography	C)Tɔdziʋu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ne medi be maɖo nuxɔasi aɖe ɖoɖe tasinye le Poughkeepsie, mɔnu kae di matɔ woanɔ bɔboe?
 A)Ʋu B)Yameʋu C)Tɔdziʋu D)Pipã"	C
Nutome siawo dometɔ kae le dɔ wɔm?	['Dixie', 'Pennsylavannie', 'Winn-Dixie asitsa nudzraƒe', 'Pacifk dziehe-ɣetoɖoƒe']	C	high_school_geography	D)Pacifk dziehe-ɣetoɖoƒe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nutome siawo dometɔ kae le dɔ wɔm?
 A)Dixie B)Pennsylavannie C)Winn-Dixie asitsa nudzraƒe D)Pacifk dziehe-ɣetoɖoƒe"	D
