question	choices	answer	subject	command_r	prompt	verbalized
ከሚከተሉት ውስጥ መሰረታዊ ባልሆኑ የስራ ዘርፎች ውስጥ ያለው የትኛው ነው	['ሶፍትዌር መሃንዲስ', 'F-10 ፒክ አፕ መኪና የመሰብሰቢያ መስመር ሰራተኛ', 'የነዳጅ ማጣሪያ ሰራተኛ', 'የመኪና ማቆሚያ አስተናጋጅ']	D	high_school_geography	B)F-10 ፒክ አፕ መኪና የመሰብሰቢያ መስመር ሰራተኛ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት ውስጥ መሰረታዊ ባልሆኑ የስራ ዘርፎች ውስጥ ያለው የትኛው ነው
 A)ሶፍትዌር መሃንዲስ B)F-10 ፒክ አፕ መኪና የመሰብሰቢያ መስመር ሰራተኛ C)የነዳጅ ማጣሪያ ሰራተኛ D)የመኪና ማቆሚያ አስተናጋጅ"	B
ከሚከተሉት ክልሎች የግብርና ሥራ በትላልቅ የንግድ ልማት እየተተካ ያለው በየትኞቹ ክልሎች ነው	['የስዊስ አልፕስ', 'የአማዞን ተፋሰስ', 'ሰሜን አፍሪካ', 'የአላስካ ጮቄ አፈር']	B	high_school_geography	D) የአላስካ ጮቄ አፈር	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት ክልሎች የግብርና ሥራ በትላልቅ የንግድ ልማት እየተተካ ያለው በየትኞቹ ክልሎች ነው
 A)የስዊስ አልፕስ B)የአማዞን ተፋሰስ C)ሰሜን አፍሪካ D)የአላስካ ጮቄ አፈር"	D
ከሁሉም ሀይማኖቶች የራቀ ጠንካራ ንቅናቄ ይባላል	['አለማዊነት', 'አረማዊነት', 'እርካሽነት', 'ብሔርተኝነት']	A	high_school_geography	C)እርካሽነት	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሁሉም ሀይማኖቶች የራቀ ጠንካራ ንቅናቄ ይባላል
 A)አለማዊነት B)አረማዊነት C)እርካሽነት D)ብሔርተኝነት"	C
ክልሎች እነዚህን ሁሉ ባህሪያት ይጋራሉ ከ አንዱበስተቀር	['ድንበሮች', 'የጋራ ባህሪያት', 'አንፃራዊ መገኛ', 'በቀላሉ ይገለፃል']	D	high_school_geography	B) የጋራ ባህሪያት	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ክልሎች እነዚህን ሁሉ ባህሪያት ይጋራሉ ከ አንዱበስተቀር
 A)ድንበሮች B)የጋራ ባህሪያት C)አንፃራዊ መገኛ D)በቀላሉ ይገለፃል"	B
ከሚከተሉት የዩኤስ(u.s) ዋና የስደት ፍሰት ማኅበራት ትክክል ያልሆነው የትኛው ነው	['አቅኚ ሰፈራ \u200b\u200bወደ 1870 ጀርመኖች, ብሪቲሽ, ስኮትች-አይሪሽ, አፍሪካውያን', '1870-1914 - እስያውያን', '1870-1914 - ምስራቃዊ እና ደቡብ አውሮፓውያን', '1965 - አሁን - ሂስፓኒኮች']	B	high_school_geography	D)አፍሪካውያን	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት የዩኤስ(u.s) ዋና የስደት ፍሰት ማኅበራት ትክክል ያልሆነው የትኛው ነው
 A)አቅኚ ሰፈራ \u200b\u200bወደ 1870 ጀርመኖች B)ብሪቲሽ C)ስኮትች-አይሪሽ D)አፍሪካውያን"	D
ከታች ከተዘረዘሩት መግለጫዎች ውስጥ የአብዛኞቹ የአፍሪካ ከተሞች ባህሪ የትኛው ነው	['የበለፀጉ ንፁህ የመኖሪያ አካባቢዎች አሏቸው', 'ለአብዛኛው ከገጠር ወደ ከተማ ለሚመጡ ስደተኞች ስራዎች አሉ', 'ሶስት የተለያዩ የንግድ አውራጃዎች አሏቸው', 'በደንብ የዳበረ መሰረተ ልማት አላቸው']	C	high_school_geography	D)በደንብ የዳበረ መሰረተ ልማት አላቸው	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከታች ከተዘረዘሩት መግለጫዎች ውስጥ የአብዛኞቹ የአፍሪካ ከተሞች ባህሪ የትኛው ነው
 A)የበለፀጉ ንፁህ የመኖሪያ አካባቢዎች አሏቸው B)ለአብዛኛው ከገጠር ወደ ከተማ ለሚመጡ ስደተኞች ስራዎች አሉ C)ሶስት የተለያዩ የንግድ አውራጃዎች አሏቸው D)በደንብ የዳበረ መሰረተ ልማት አላቸው"	D
የትኛው ሀገር በቦታው ምክንያት ከፍተኛ የንግድ ችግር ገጥሞታል	['ሲንጋፖር', 'ጣሊያን', 'ስፔን', 'ሞንጎሊያ']	D	high_school_geography	C)ስፔን	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: የትኛው ሀገር በቦታው ምክንያት ከፍተኛ የንግድ ችግር ገጥሞታል
 A)ሲንጋፖር B)ጣሊያን C)ስፔን D)ሞንጎሊያ"	C
በየትኛው የበርጌስ ማዕከላዊ ዞን ምሳሌ የተሻሉ ቤቶችን፣ ነጠላ ቤቶችን እና ከፍተኛ የተከራዩ የመኖሪያ ቤቶችን ያገኛል	['መጀመሪያ', 'ሁለተኛ', 'ሶ ስተኛ', 'አራተኛ']	C	high_school_geography	C)ሶ ስተኛ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: በየትኛው የበርጌስ ማዕከላዊ ዞን ምሳሌ የተሻሉ ቤቶችን፣ ነጠላ ቤቶችን እና ከፍተኛ የተከራዩ የመኖሪያ ቤቶችን ያገኛል
 A)መጀመሪያ B)ሁለተኛ C)ሶ ስተኛ D)አራተኛ"	C
እያንዳንዱ ማህበረሰብ በኢኮኖሚ የሚያድገው በአምስት ደረጃ የዕድገት ንድፍ መሰረት ነው የሚለው ፅንሰ ሃሳብ ይመነጫል	['ሮስቶው', 'ራቨንስታይን', 'ቮን ቱኔን', 'በርጌስ']	A	high_school_geography	C)ቮን ቱኔን	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: እያንዳንዱ ማህበረሰብ በኢኮኖሚ የሚያድገው በአምስት ደረጃ የዕድገት ንድፍ መሰረት ነው የሚለው ፅንሰ ሃሳብ ይመነጫል
 A)ሮስቶው B)ራቨንስታይን C)ቮን ቱኔን D)በርጌስ"	C
ከሚከተሉት ውስጥ የትኛው የባህል ባህሪ ስርጭት እንቅፋት እንደሆነ ተደርጎ አይቆጠርም	['ቋንቋ', 'ሃይማኖት', 'ውቅያኖሶች', 'ታጋሽ ቅሬታ ያላቸው ዜጎች']	D	high_school_geography	C) ውቅያኖሶች	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት ውስጥ የትኛው የባህል ባህሪ ስርጭት እንቅፋት እንደሆነ ተደርጎ አይቆጠርም
 A)ቋንቋ B)ሃይማኖት C)ውቅያኖሶች D)ታጋሽ ቅሬታ ያላቸው ዜጎች"	C
የወረራ እና የመተካካት ሂደት ስደትን የሚያካች ሂደት ነው እና መቼ ተብሎ ይገለፃል	['አዲስ ነዋሪዎች የመኖሪያ ቤቶችን አፍርሰው እንደገና ገነቡ', 'አዲስ ነዋሪዎች ከአሮጌ ነዋሪዎች ጋር በሰላም ይኖራሉ', 'አዲስ ነዋሪዎች ከአሮጌ ነዋሪዎች ጋር ሙሉ በሙሉ ይዋሃዳሉ', 'አዲስ ነዋሪዎች በዕድሜ የገፉ ነዋሪ ቡድኖች ወደተያዙ አካባቢዎች ይንቀሳቀሳሉ']	D	high_school_geography	D)አዲስ ነዋሪዎች በዕድሜ የገፉ ነዋሪ ቡድኖች ወደተያዙ አካባቢዎች ይንቀሳቀሳሉ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: የወረራ እና የመተካካት ሂደት ስደትን የሚያካች ሂደት ነው እና መቼ ተብሎ ይገለፃል
 A)አዲስ ነዋሪዎች የመኖሪያ ቤቶችን አፍርሰው እንደገና ገነቡ B)አዲስ ነዋሪዎች ከአሮጌ ነዋሪዎች ጋር በሰላም ይኖራሉ C)አዲስ ነዋሪዎች ከአሮጌ ነዋሪዎች ጋር ሙሉ በሙሉ ይዋሃዳሉ D)አዲስ ነዋሪዎች በዕድሜ የገፉ ነዋሪ ቡድኖች ወደተያዙ አካባቢዎች ይንቀሳቀሳሉ"	D
ከሚከተሉት ውስጥ የትኛው ተግባራዊ ክልል ፍቺን በተሻለ ሁኔታ ያሳያል	['አትላንታ የዴልታ አየር መንገድ ማዕከል እንደሆነ የሚያሳይ ካርታ', 'ደቡብ እየተባለ የሚጠራውን ክልል የሚገልፅ ፅሑፍ', 'የሰሜን ካሮላይና መቶ ግዛቶችን የሚያሳይ ካርታ', 'የመፅሃፍ ቅዱስ ቀበቶ በመባል የሚታወቀውን ክልል የሚያብራራ ድርሰት']	A	high_school_geography	D) የመፅሃፍ ቅዱስ ቀበቶ በመባል የሚታወቀውን ክልል የሚያብራራ ድርሰት	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት ውስጥ የትኛው ተግባራዊ ክልል ፍቺን በተሻለ ሁኔታ ያሳያል
 A)አትላንታ የዴልታ አየር መንገድ ማዕከል እንደሆነ የሚያሳይ ካርታ B)ደቡብ እየተባለ የሚጠራውን ክልል የሚገልፅ ፅሑፍ C)የሰሜን ካሮላይና መቶ ግዛቶችን የሚያሳይ ካርታ D)የመፅሃፍ ቅዱስ ቀበቶ በመባል የሚታወቀውን ክልል የሚያብራራ ድርሰት"	D
በትልቅ የገበያ አዳራሽ ዙሪያ የሚከፈቱ አዳዲስ መደብሮች የትኛውን ፅንሰ ሃሳብ ያንፀባርቃሉ	['የስበት ኃይል ፅንሰ ሃሳብ', 'የርቀት መውረድ', 'ማሟያነት', 'የእንቅስቃሴ መጣመም']	D	high_school_geography	D) የእንቅስቃሴ መጣመም	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: በትልቅ የገበያ አዳራሽ ዙሪያ የሚከፈቱ አዳዲስ መደብሮች የትኛውን ፅንሰ ሃሳብ ያንፀባርቃሉ
 A)የስበት ኃይል ፅንሰ ሃሳብ B)የርቀት መውረድ C)ማሟያነት D)የእንቅስቃሴ መጣመም"	D
በአውሮፓ ውስጥ የከተማ ኢንዱስትሪያል የሰው ኃይል መወለድ ለጀማሪው አስተዋፆ አድርጓል	['የመጀመሪያው የግብርና አብዮት', 'ሁለተኛው የግብርና አብዮት', 'ሶስተኛው የግብርና አብዮት', 'አራተኛው የግብርና አብዮት']	B	high_school_geography	C)ሶስተኛው የግብርና አብዮት	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: በአውሮፓ ውስጥ የከተማ ኢንዱስትሪያል የሰው ኃይል መወለድ ለጀማሪው አስተዋፆ አድርጓል
 A)የመጀመሪያው የግብርና አብዮት B)ሁለተኛው የግብርና አብዮት C)ሶስተኛው የግብርና አብዮት D)አራተኛው የግብርና አብዮት"	C
ስለ ምስራቅ እስያ የኢንዱስትሪ ክልሎች ከሚከተሉት መግለጫዎች ውስጥ የትኛው እውነት ነው	['ጃፓን የበለፀገ የተፈጥሮ ሀብት አላት', 'ቻይና የተፈጥሮ ሀብት ባይኖራትም ከፍተኛ የሰው ሃይል አላት', 'ቻይና በፍጥነት በኢንዱስትሪ ልማት ላይ ትገኛለች', 'ታይዋን የኢንዱስትሪ ድርጅት እና የተማረ የሰው ሃይል የላትም']	C	high_school_geography	B)ቻይና የተፈጥሮ ሀብት ባይኖራትም ከፍተኛ የሰው ሃይል አላት	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ስለ ምስራቅ እስያ የኢንዱስትሪ ክልሎች ከሚከተሉት መግለጫዎች ውስጥ የትኛው እውነት ነው
 A)ጃፓን የበለፀገ የተፈጥሮ ሀብት አላት B)ቻይና የተፈጥሮ ሀብት ባይኖራትም ከፍተኛ የሰው ሃይል አላት C)ቻይና በፍጥነት በኢንዱስትሪ ልማት ላይ ትገኛለች D)ታይዋን የኢንዱስትሪ ድርጅት እና የተማረ የሰው ሃይል የላትም"	B
ከሚከተሉት መግለጫዎች ውስጥ የትኛው የተባበሩት መንግስታትን በደንብ ይገልፃል	['የተባበሩት መንግስታት ድርጅት(UN) አለም አቀፍ የፖሊስ ሃይል ይሰራል', 'አባል ሃገራት ሉዓላዊነታቸውን ለተባበሩት መንግስታት ድርጅት(UN) አስረክበዋል', 'የአለም ህጎች በተባበሩት መንግስታት ድርጅት(UN)  ተፈፃሚነት አላቸው ', 'የተባበሩት መንግስታት ድርጅት (UN) ብዙ ጊዜ በአለም ግጭቶች ውስጥ ጣልቃ መግባትን ይለማመዳል']	D	high_school_geography	D) የተባበሩት መንግስታት ድርጅት (UN) ብዙ ጊዜ በአለም ግጭቶች ውስጥ ጣልቃ መግባትን ይለማመዳል	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት መግለጫዎች ውስጥ የትኛው የተባበሩት መንግስታትን በደንብ ይገልፃል
 A)የተባበሩት መንግስታት ድርጅት(UN) አለም አቀፍ የፖሊስ ሃይል ይሰራል B)አባል ሃገራት ሉዓላዊነታቸውን ለተባበሩት መንግስታት ድርጅት(UN) አስረክበዋል C)የአለም ህጎች በተባበሩት መንግስታት ድርጅት(UN)  ተፈፃሚነት አላቸው  D)የተባበሩት መንግስታት ድርጅት (UN) ብዙ ጊዜ በአለም ግጭቶች ውስጥ ጣልቃ መግባትን ይለማመዳል"	D
ከሚከተሉት ውስጥ የትኛው መደበኛ ክልል ነው	['ዲክሲ', 'ፔንስልቬንያ', 'የዊን-ዲክሲ የገበያ ቦታ', ' የሰሜን ምዕራብ ፓሲፊክ']	B	high_school_geography	D) የሰሜን ምዕራብ ፓሲፊክ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ከሚከተሉት ውስጥ የትኛው መደበኛ ክልል ነው
 A)ዲክሲ B)ፔንስልቬንያ C)የዊን-ዲክሲ የገበያ ቦታ D) የሰሜን ምዕራብ ፓሲፊክ"	D
