question	choices	answer	subject	command_r	prompt	verbalized
Hiikni seeraa dhuunfaa idil-addunyaa maali? 	['Biyyoonni qofti seera addunyaa jalatti kan ilaalaman jechuudha ', 'Seera idil-addunyaa jalatti mirgaa fi dirqama qabaachuu fi dandeettii kanneen qaama dhimmi ilaallatuun ykn irratti raawwachiisuuf qabaachuu jechuudha ', 'Qaamni tokko aangoo Mootummootaa mormuu danda’a jechuudha ', 'Jecha seera idil-addunyaa jalatti namoota qaamaan mul’atan faallaa ta’ee, seera qabeessa agarsiisuuf yaadame dha ']	B	international_law	B)Seera idil-addunyaa jalatti mirgaa fi dirqama qabaachuu fi dandeettii kanneen qaama dhimmi ilaallatuun ykn irratti raawwachiisuuf qabaachuu jechuudha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Hiikni seeraa dhuunfaa idil-addunyaa maali? 
 A)Biyyoonni qofti seera addunyaa jalatti kan ilaalaman jechuudha  B)Seera idil-addunyaa jalatti mirgaa fi dirqama qabaachuu fi dandeettii kanneen qaama dhimmi ilaallatuun ykn irratti raawwachiisuuf qabaachuu jechuudha  C)Qaamni tokko aangoo Mootummootaa mormuu danda’a jechuudha  D)Jecha seera idil-addunyaa jalatti namoota qaamaan mul’atan faallaa ta’ee"	B
Kanneen armaan gadii keessaa tooftaan mirga namoomaa waliigaltee irratti hundaa’e isa kami? 	['Koree Mirga Namoomaa UN', 'Mana Maree Mirga NamoomaaUN', 'Gamaaggama Yeroo Yeroon Irra Deebi’uu UN ', 'Aangoo Addaa UN']	A	international_law	A)Koree Mirga Namoomaa UN	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kanneen armaan gadii keessaa tooftaan mirga namoomaa waliigaltee irratti hundaa’e isa kami? 
 A)Koree Mirga Namoomaa UN B)Mana Maree Mirga NamoomaaUN C)Gamaaggama Yeroo Yeroon Irra Deebi’uu UN  D)Aangoo Addaa UN"	A
Dhaabbata UN Viyeenaa bara 1993 kan labse maali 	['Mirgi dhaloota sadaffaa bakka guddaa qaba ', 'Mirgi siiviilii fi siyaasaa mirga ijoodha ', 'Gosoonni mirgaa hundi kan hin qoodamne, kan walitti hidhamanii fi wal-irratti hirkataniidha ', 'Mirgoonni hawaasummaa fi diinagdee raawwatiinsa kan hin qabneedha ']	C	international_law	B)Mirgi siiviilii fi siyaasaa mirga ijoodha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Dhaabbata UN Viyeenaa bara 1993 kan labse maali 
 A)Mirgi dhaloota sadaffaa bakka guddaa qaba  B)Mirgi siiviilii fi siyaasaa mirga ijoodha  C)Gosoonni mirgaa hundi kan hin qoodamne D)kan walitti hidhamanii fi wal-irratti hirkataniidha "	B
Dhaabbilee idil-addunyaa (IOs) ilaalchisee maddi dhukkuba ofirraa ittisuu inni guddaan maali  	['Maddi dhukkuba ofirraa ittisuu inni guddaan IO’f Chaartara UN ti ', 'Maddoonni bilisummaa IO’f ijoo ta’an waliigalteewwan waajjira muummee fi waliigalteewwan biyyoota hedduu dhukkuba ofirraa ittisuu addaa kennan dha ', 'Maddi dhukkuba ofirraa ittisuu IOf inni guddaan seera aadaa ti ', 'Maddi dhukkuba ofirraa ittisuu inni guddaan IO’f Konveenshinii Viyeenaa kan dhukkuba ofirraa ittisuu Dippilomaasii ti ']	B	international_law	A)Maddi dhukkuba ofirraa ittisuu inni guddaan IO’f Chaartara UN ti	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Dhaabbilee idil-addunyaa (IOs) ilaalchisee maddi dhukkuba ofirraa ittisuu inni guddaan maali  
 A)Maddi dhukkuba ofirraa ittisuu inni guddaan IO’f Chaartara UN ti  B)Maddoonni bilisummaa IO’f ijoo ta’an waliigalteewwan waajjira muummee fi waliigalteewwan biyyoota hedduu dhukkuba ofirraa ittisuu addaa kennan dha  C)Maddi dhukkuba ofirraa ittisuu IOf inni guddaan seera aadaa ti  D)Maddi dhukkuba ofirraa ittisuu inni guddaan IO’f Konveenshinii Viyeenaa kan dhukkuba ofirraa ittisuu Dippilomaasii ti "	A
Seera idil-addunyaa jalatti Biyyoota gidduutti sadarkaan ykn dursi kennamu ni jiraa? 	['Eeyyee, Biyyoonni miseensa hundeessitoota Dhaabbata Mootummoota Gamtoomanii turan aangoo fi aangoo dabalataa kennameeraaf ', 'Eeyyee, Miseensonni Dhaabbataa Shanan Mana Maree Nageenyaa Dhaabbata Mootummoota Gamtoomanii (UK, USA, Faransaay, Raashiyaa, Chaayinaa) Biyyoota biroo caalaa sadarkaa olaanaa irra jiru ', 'Lakki, Biyyoonni hundi akka Biyyoota abbaa biyyummaa qabanitti walqixa ilaalamu (seera bu’uuraa walqixxummaa abbaa biyyummaa, keewwata 2, keewwata 1 Chaartara UN keessatti tumame) ', 'Mootummoota gidduutti sadarkaan sadarkaan jiraachuu fi dhiisuu isaa dhimma dhaabbata idil-addunyaa tokkoon tokkoon isaanii murteessuu qabu ']	C	international_law	B)Biyyoonni miseensa hundeessitoota Dhaabbata Mootummoota Gamtoomanii turan aangoo fi aangoo dabalataa kennameeraaf	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Seera idil-addunyaa jalatti Biyyoota gidduutti sadarkaan ykn dursi kennamu ni jiraa? 
 A)Eeyyee B)Biyyoonni miseensa hundeessitoota Dhaabbata Mootummoota Gamtoomanii turan aangoo fi aangoo dabalataa kennameeraaf  C)Eeyyee D)Miseensonni Dhaabbataa Shanan Mana Maree Nageenyaa Dhaabbata Mootummoota Gamtoomanii (UK"	B
Yaadrimeen labsii beekamtii maaali inni?  	['Beekkamtiin jiraachuu mootummaa murteessaadha ', 'Beekkamtiin kennamu salphaatti labsii mootummaa ta’us murtaa’aa miti ', 'Beekkamtiin labsii dantaa qofaadha ', 'Beekkamtii argachuuf labsii Mootummaa haaraa uumame barbaada ']	B	international_law	The answer is B)Beekkamtiin kennamu salphaatti labsii mootummaa ta’us murtaa’aa miti.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yaadrimeen labsii beekamtii maaali inni?  
 A)Beekkamtiin jiraachuu mootummaa murteessaadha  B)Beekkamtiin kennamu salphaatti labsii mootummaa ta’us murtaa’aa miti  C)Beekkamtiin labsii dantaa qofaadha  D)Beekkamtii argachuuf labsii Mootummaa haaraa uumame barbaada "	B
"Hojiin ""dippilomaasii mirga namoomaa keessatti sadarkaa kaa'uu"" maali? "	['Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama ta’an fuulduratti kaa’uu jechuudha ', 'Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama ta’an yaada dhiyeessu qofa jechuudha ', 'Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama hin taane kaa’uu jechuudha', 'Istaandardii kaa’uu jechuun waliigalteewwan mirga namoomaa keessatti ulaagaalee naamusaa murtaa’an kaa’uu jechuudha ']	C	international_law	B)Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama ta’an yaada dhiyeessu qofa jechuudha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Hojiin ""dippilomaasii mirga namoomaa keessatti sadarkaa kaa'uu"" maali? 
 A)Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama ta’an fuulduratti kaa’uu jechuudha  B)Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama ta’an yaada dhiyeessu qofa jechuudha  C)Istaandardii kaa’uu jechuun ulaagaalee seeraa dirqama hin taane kaa’uu jechuudha D)Istaandardii kaa’uu jechuun waliigalteewwan mirga namoomaa keessatti ulaagaalee naamusaa murtaa’an kaa’uu jechuudha "	B
murteewwan Mana Maree Nageenyaa Dhaabbata UN hammachuu ilaalchisee Murtiin Kadii daaymenshinii akkamii beeksise? 	['Murtiin Kadi murtoon UNSC akkaataa mirga namoomaatiin akka hiikaman gaafateera  ', 'Murtiin Kadi murtoon UNSC hundi seera hojiirra oolmaa dabalataa tokko malee akka hammataman gaafateera ', 'Murtiin Kadi murtoon UNSC barbaachisoo ta’an akka jijjiiraman malee kan hammatame qofa akka hin taane gaafateera ', 'Murtiin Kadi murtoon UNSC mirga namoomaa yoo sarbu dirqama akka hin taane himate ']	A	international_law	The correct answer is: B)Murtiin Kadi murtoon UNSC hundi seera hojiirra oolmaa dabalataa tokko malee akka hammataman gaafateera.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: murteewwan Mana Maree Nageenyaa Dhaabbata UN hammachuu ilaalchisee Murtiin Kadii daaymenshinii akkamii beeksise? 
 A)Murtiin Kadi murtoon UNSC akkaataa mirga namoomaatiin akka hiikaman gaafateera   B)Murtiin Kadi murtoon UNSC hundi seera hojiirra oolmaa dabalataa tokko malee akka hammataman gaafateera  C)Murtiin Kadi murtoon UNSC barbaachisoo ta’an akka jijjiiraman malee kan hammatame qofa akka hin taane gaafateera  D)Murtiin Kadi murtoon UNSC mirga namoomaa yoo sarbu dirqama akka hin taane himate "	B
Magna Carta maal ture 	['Waliigaltee bara 1689 kan bilisummaa dubbii Paarlamaa keessatti mirkaneesse ', 'Waliigaltee bara 1215tti Mootichaa fi baronota isaa gidduutti godhame, kunis namoota bitamaniif eegumsa murtaaʼe kan mirkaneessu ture ', 'Sanada heera mootummaa jaarraa 19ffaa keessa mirga filannoo wabii ta’e ', 'Sanada Labsii Mirgoota Ingilaandii guutuu kaa’u ']	B	international_law	C)kunis namoota bitamaniif eegumsa murtaaʼe kan mirkaneessu ture	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Magna Carta maal ture 
 A)Waliigaltee bara 1689 kan bilisummaa dubbii Paarlamaa keessatti mirkaneesse  B)Waliigaltee bara 1215tti Mootichaa fi baronota isaa gidduutti godhame C)kunis namoota bitamaniif eegumsa murtaaʼe kan mirkaneessu ture  D)Sanada heera mootummaa jaarraa 19ffaa keessa mirga filannoo wabii ta’e "	C
Namoonni dhuunfaan(qaamaan) akka mootummaa fi dhaabbata idil addunyaatti haala wal fakkaataan nama seera qabeessa idil addunyaatti gammaduu? 	['Namoonni dhuunfaa namummaa seera qabeessa idil-addunyaatti ni gammadu, kun garuu daangeffamaadha ', 'Namoonni dhuunfaa namummaa seera qabeessa idil-addunyaa hin daangeffamiinitti ni gammadu ', 'Namoonni dhuunfaa namummaa idil-addunyaa kamittiyyu hin gammadan ', 'Namoonni dhuunfaa himannaa mana murtii idil-addunyaa qofatti dhiyeessu danda’u']	A	international_law	C)Namoonni dhuunfaa namummaa seera qabeessa idil-addunyaa hin daangeffamiinitti ni gammadu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Namoonni dhuunfaan(qaamaan) akka mootummaa fi dhaabbata idil addunyaatti haala wal fakkaataan nama seera qabeessa idil addunyaatti gammaduu? 
 A)Namoonni dhuunfaa namummaa seera qabeessa idil-addunyaatti ni gammadu B)kun garuu daangeffamaadha  C)Namoonni dhuunfaa namummaa seera qabeessa idil-addunyaa hin daangeffamiinitti ni gammadu  D)Namoonni dhuunfaa namummaa idil-addunyaa kamittiyyu hin gammadan "	C
Malleen adda addaa waldhabdee karaa nagaa furuu danda’an keessaa sadarkaa ykn dursi kenname jiraa? 	['Eeyyee, maloonni siyaasaa hundi (fkn. marii, gidduu seenummaa, gaaffii, araara) mala seeraatti fayyadamuu dura dhumuu qabu ', 'Malli seeraa mala siyaasaa irratti ol’aantummaa qaba, sababiin isaas isaan paartilee irratti dirqama waan ta’aniif ', 'Malleen kana keessaa sadarkaan kan hin jirre yoo ta’u filannoon kan Biyyoota falmitootaati ', 'Malli kamtu isa kaan caalaa dursa akka qabaatu murteessuun dhimma qaama sadaffaa loogii hin qabneedha ']	C	international_law	The answer is B)maloonni siyaasaa hundi (fkn. marii	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Malleen adda addaa waldhabdee karaa nagaa furuu danda’an keessaa sadarkaa ykn dursi kenname jiraa? 
 A)Eeyyee B)maloonni siyaasaa hundi (fkn. marii C)gidduu seenummaa D)gaaffii"	B
Himoota armaan gadii keessaa kamtu soba? 	"[""Bara 1990moota keessa Manni Murtii Mirgoota Namoomaa Awurooppaa dhimmoota gahaa qorataa waan hin jirreef haaromfamuu akka qabu ifa ta'e "", 'Bara 1990moota keessa ba’aan hojii waan dabaleef Manni Murtii Mirgoota Namoomaa Awurooppaa haaromfamuu akka qabu ifa ta’e ', 'Bara 1990moota keessa Manni Murtii Mirgoota Namoomaa Awurooppaa mana murtii yeroo muraasaa komii baay’achaa dhufe kana ilaaluu waan hin dandeenyeef haaromfamuu akka qabu ifa ta’e ', 'Bara 1990moota keessa lakkoofsi biyyoota miseensa ta’anii erga dabalee booda lakkoofsi namoota dhuunfaa Mana Murticha argachuu danda’an guddachuu isaatiin Manni Murtii Mirgoota Namoomaa Awurooppaa haaromfamuu akka qabu ifa ta’e ']"	D	international_law	C)Bara 1990moota keessa Manni Murtii Mirgoota Namoomaa Awurooppaa mana murtii yeroo muraasaa komii baay’achaa dhufe kana ilaaluu waan hin dandeenyeef haaromfamuu akka qabu ifa ta’e	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Himoota armaan gadii keessaa kamtu soba? 
 A)Bara 1990moota keessa Manni Murtii Mirgoota Namoomaa Awurooppaa dhimmoota gahaa qorataa waan hin jirreef haaromfamuu akka qabu ifa ta'e  B)Bara 1990moota keessa ba’aan hojii waan dabaleef Manni Murtii Mirgoota Namoomaa Awurooppaa haaromfamuu akka qabu ifa ta’e  C)Bara 1990moota keessa Manni Murtii Mirgoota Namoomaa Awurooppaa mana murtii yeroo muraasaa komii baay’achaa dhufe kana ilaaluu waan hin dandeenyeef haaromfamuu akka qabu ifa ta’e  D)Bara 1990moota keessa lakkoofsi biyyoota miseensa ta’anii erga dabalee booda lakkoofsi namoota dhuunfaa Mana Murticha argachuu danda’an guddachuu isaatiin Manni Murtii Mirgoota Namoomaa Awurooppaa haaromfamuu akka qabu ifa ta’e "	C
Filannoowwan Mootummaa miidhamaa ta’een walqabatee hiikni walmadaalummaa maali? 	['Mootummaan miidhame malaa fi cimina humnaa wal fakkaatu akka nama weerartuutti fayyadamuu ni danda’a ', 'Mootummaan miidhame mala kamiyyuu fayyadamuun nama weerartuu injifachuu fi dandeettii dhabsiisuu ni danda’a ', 'Mootummaan miidhame meeshaa fi humna akkasii akka barbaachisaa ta’etti fayyadamuu ni danda’a, nama weerartuu injifachuuf ', 'Mootummaan miidhame hayyama Mana Maree Nageenyaa malee homaa gochuu hin danda’u ']	C	international_law	B)Mootummaan miidhame mala kamiyyuu fayyadamuun nama weerartuu injifachuu fi dandeettii dhabsiisuu ni danda’a	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Filannoowwan Mootummaa miidhamaa ta’een walqabatee hiikni walmadaalummaa maali? 
 A)Mootummaan miidhame malaa fi cimina humnaa wal fakkaatu akka nama weerartuutti fayyadamuu ni danda’a  B)Mootummaan miidhame mala kamiyyuu fayyadamuun nama weerartuu injifachuu fi dandeettii dhabsiisuu ni danda’a  C)Mootummaan miidhame meeshaa fi humna akkasii akka barbaachisaa ta’etti fayyadamuu ni danda’a D)nama weerartuu injifachuuf "	B
Bal’inni teessuma lafaa idilee aangoo abbaa murtii maali? 	['Aangoon murtii akka idileetti naannoo ala ta’a ', 'Aangoon murtii akka idileetti galaana guddaa irratti argama ', 'Aangoon murtii akka idileetti kan naannoo ti ', 'Aangoon murtii bakka yakkamaan itti argamuun murtaa’a. ']	C	international_law	The answer is B)Aangoon murtii akka idileetti galaana guddaa irratti argama.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Bal’inni teessuma lafaa idilee aangoo abbaa murtii maali? 
 A)Aangoon murtii akka idileetti naannoo ala ta’a  B)Aangoon murtii akka idileetti galaana guddaa irratti argama  C)Aangoon murtii akka idileetti kan naannoo ti  D)Aangoon murtii bakka yakkamaan itti argamuun murtaa’a. "	B
Maddoonni idilee seera addunyaa kamfa’i? 	['Aadaa, waliigaltee fi murtii abbaa seerummaa ', 'Aadaa, qajeeltoowwan waliigalaa seeraa fi yaadrimee ', 'Waliigalteewwan, aadaa fi qajeeltoowwan seeraa waliigalaa ', 'Waliigalteewwan, aadaa fi Murteewwan Yaa’ii Waliigalaa ']	C	international_law	B) waliigaltee fi murtii abbaa seerummaa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Maddoonni idilee seera addunyaa kamfa’i? 
 A)Aadaa B)waliigaltee fi murtii abbaa seerummaa  C)Aadaa D)qajeeltoowwan waliigalaa seeraa fi yaadrimee "	B
Kaayyoon bu’uuraalee seera galaanaa jalatti maali? 	['Murteessuun bu’uurawwanii bishaan keessoo Biyyoota qarqara galaanaa jiranii safaruuf fayyadu ', 'Murteessuun sarara bu’uuraa naannoowwan galaanaa hunda hundeessuuf meeshaa guddaa dha, sababiin isaas isaan bal’ina zoonii tokkoon tokkoon isaanii safaruuf ka’umsa waan ta’aniif ', 'Murteessuun sarara bu’uuraa dooniiwwan galaana guddaa irratti nageenyaan akka deeman meeshaa guddaadha ', 'Sararoonni bu’uuraa kan kaafaman haalawwan daangessuu galaanaa Biyya mormituu gidduutti mana murtii idil-addunyaa ykn Mana murtii duratti ']	B	international_law	C)sababiin isaas isaan bal’ina zoonii tokkoon tokkoon isaanii safaruuf ka’umsa waan ta’aniif	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kaayyoon bu’uuraalee seera galaanaa jalatti maali? 
 A)Murteessuun bu’uurawwanii bishaan keessoo Biyyoota qarqara galaanaa jiranii safaruuf fayyadu  B)Murteessuun sarara bu’uuraa naannoowwan galaanaa hunda hundeessuuf meeshaa guddaa dha C)sababiin isaas isaan bal’ina zoonii tokkoon tokkoon isaanii safaruuf ka’umsa waan ta’aniif  D)Murteessuun sarara bu’uuraa dooniiwwan galaana guddaa irratti nageenyaan akka deeman meeshaa guddaadha "	C
Garaagarummaan araaraa fi gidduu seenummaa maali? 	['Araarri itti fufiinsa gidduu seenummaati garaagarummaa waliin araarri bu’aa dirqamaa kan uumu yoo ta’u, gidduu seenuun garuu hin argamsiisu ', 'Araarri bakka bu’oota Barreessaa Muummicha Dhaabbata Mootummoota Gamtoomanii qofaan kan gaggeeffamu yoo ta’u, gidduu seenuun qondaaltota Biyyoota sadaffaatiinis gaggeeffamuu danda’a ', 'Jiddu-galeessi yeroo baay’ee nama hayyama gareewwaniitiin muudameen kan gaggeeffamu yoo ta’u, araarri ammoo komishinii kan of keessaa qabu yoo ta’u, komishiniin falmii loogii malee qorachuutti kan ce’ee fi haalawwan furmaataa yaada kan dhiyeessudha ', 'Araarri mala falmii furuu waliigaltee qofaan hordofamu yoo ta’u, gidduu seenuun yeroof ta’uu danda’a ']	C	international_law	C) Araarri bakka bu’oota Barreessaa Muummicha Dhaabbata Mootummoota Gamtoomanii qofaan kan gaggeeffamu yoo ta’u	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Garaagarummaan araaraa fi gidduu seenummaa maali? 
 A)Araarri itti fufiinsa gidduu seenummaati garaagarummaa waliin araarri bu’aa dirqamaa kan uumu yoo ta’u B)gidduu seenuun garuu hin argamsiisu  C)Araarri bakka bu’oota Barreessaa Muummicha Dhaabbata Mootummoota Gamtoomanii qofaan kan gaggeeffamu yoo ta’u D)gidduu seenuun qondaaltota Biyyoota sadaffaatiinis gaggeeffamuu danda’a "	C
