question	choices	answer	subject	command_r	prompt	verbalized
Xa sithetha ngokusasazeka kweempawu zenkcubeko, sithetha ukuthini ngokuthi “i-hearth”?	['Indawo ekuyiwa kuyo', 'Indawo yemvelaphi', 'Zonke iindawo ezisecaleni kwendlela yokusasaza', 'Indawo ye-axis']	B	high_school_geography	C) Zonke iindawo ezisecaleni kwendlela yokusasaza	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Xa sithetha ngokusasazeka kweempawu zenkcubeko, sithetha ukuthini ngokuthi “i-hearth”?
 A)Indawo ekuyiwa kuyo B)Indawo yemvelaphi C)Zonke iindawo ezisecaleni kwendlela yokusasaza D)Indawo ye-axis"	C
Umgama osemantla nakumazantsi e-ikhweyitha ngu	['inkqubo yegridi yehlabathi.', 'I-Prime Meridian', 'ububanzi.', 'ubude.']	C	high_school_geography	C) ububanzi.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Umgama osemantla nakumazantsi e-ikhweyitha ngu
 A)inkqubo yegridi yehlabathi. B)I-Prime Meridian C)ububanzi. D)ubude."	C
Leliphi iLizwe elisebenzisa igunya ngokwesiqhelo malunga nolwaphulo-mthetho olwenziwa kwiinqanawa?	['Ilizwe lonxweme', 'Ilizwe leflegi', 'Onke amaZwe ayalunandipha ulawulo olunjalo', 'INkundla yaMazwe ngaMazwe yoMthetho woLwandle']	B	international_law	D) INkundla yaMazwe ngaMazwe yoMthetho woLwandle	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Leliphi iLizwe elisebenzisa igunya ngokwesiqhelo malunga nolwaphulo-mthetho olwenziwa kwiinqanawa?
 A)Ilizwe lonxweme B)Ilizwe leflegi C)Onke amaZwe ayalunandipha ulawulo olunjalo D)INkundla yaMazwe ngaMazwe yoMthetho woLwandle"	D
Yeyiphi indlela uXanduva lokuKhusela (R2P) Olwahluke ngayo kungenelelo loluntu?	['I-R2P iyafana nongenelelo loluntu', 'I-R2P ifuna ukufowunelwa uncedo nguRhulumente osengxakini', 'I-R2P ayinamkhethe kuba ifuna igalelo le-UNSC kwaye eyona njongo iphambili kukunqanda ingxaki yoluntu.', 'I-R2P isoloko ibandakanya umkhosi oxhobileyo, ngelixa ukungenelela koluntu akwenzi']	C	international_law	C) I-R2P ayinamkhethe kuba ifuna igalelo le-UNSC kwaye eyona njongo iphambili kukunqanda ingxaki yoluntu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yeyiphi indlela uXanduva lokuKhusela (R2P) Olwahluke ngayo kungenelelo loluntu?
 A)I-R2P iyafana nongenelelo loluntu B)I-R2P ifuna ukufowunelwa uncedo nguRhulumente osengxakini C)I-R2P ayinamkhethe kuba ifuna igalelo le-UNSC kwaye eyona njongo iphambili kukunqanda ingxaki yoluntu. D)I-R2P isoloko ibandakanya umkhosi oxhobileyo"	C
Yintoni 'umgaqo weLotus'?	"[""Oko kubizwa ngokuba ngumgaqo weLotus kukuba 'izithintelo kukuzimela kwaMazwe azinakuthathwa ke ngoko', okanye, njengoko kuchazwa, 'nantoni na engathintelwanga ivunyelwe kumthetho wamazwe ngamazwe'"", 'Into ebizwa ngokuba ngumgaqo weLotus kukuba amazwe akhululekile ukukhetha iNkundla ukuba baya kungenisa iingxabano zabo', 'Into ebizwa ngokuba ngumgaqo weLotus kukuba amazwe awathintelwanga ukuba aqinisekise igunya lawo lokunyanzeliswa kulwandle oluphezulu.', 'Into ebizwa ngokuba ngumgaqo weLotus kukuba umthetho wesiNtu usuka kwindibaniselwano yenkqubo kaRhulumente kunye ne-opinio juris.']"	A	international_law	A) Oko kubizwa ngokuba ngumgaqo weLotus kukuba 'izithintelo kukuzimela kwaMazwe azinakuthathwa ke ngoko.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yintoni 'umgaqo weLotus'?
 A)Oko kubizwa ngokuba ngumgaqo weLotus kukuba 'izithintelo kukuzimela kwaMazwe azinakuthathwa ke ngoko B)okanye C)njengoko kuchazwa D)nantoni na engathintelwanga ivunyelwe kumthetho wamazwe ngamazwe"	A
Yeyiphi kwezi nkcazelo echaza ngcono uMgaqo-siseko wase-UK?	['Umgaqo-siseko wase-UK ekuphela komthombo wamandla ngulowo wongamileyo', 'UMgaqo-siseko wase-UK unika abenkundla amandla okubhukuqa izenzo zepalamente', 'Umgaqo-siseko wase-UK awukhokhwa kwaye unokufumaneka kwimithombo emininzi', 'UMgaqo-siseko wase-UK usekwe kuMqulu wamaLungelo']	C	international_law	C)Umgaqo-siseko wase-UK awukhokhwa kwaye unokufumaneka kwimithombo emininzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yeyiphi kwezi nkcazelo echaza ngcono uMgaqo-siseko wase-UK?
 A)Umgaqo-siseko wase-UK ekuphela komthombo wamandla ngulowo wongamileyo B)UMgaqo-siseko wase-UK unika abenkundla amandla okubhukuqa izenzo zepalamente C)Umgaqo-siseko wase-UK awukhokhwa kwaye unokufumaneka kwimithombo emininzi D)UMgaqo-siseko wase-UK usekwe kuMqulu wamaLungelo"	C
Iyintoni imbophelelelo yokusonjululwa kwengxabano ngoxolo?	['Lunyanzeliso lwesiphumo, oko kukuthi, Amazwe aphantsi kwesibophelelo esingqongqo sokusombulula iingxabano zawo ngokukhawuleza.', 'Kusisinyanzelo sokuziphatha, okt Amazwe anesibophelelo sokuzama ukusombulula iingxabano zawo ngeendlela zoxolo. Oku akubandakanyi uxanduva lokusombulula iingxabano zabo', 'Yinto eqhelekileyo yomthetho wamazwe ngamazwe kwaye onke amaZwe anomdla osemthethweni wokukhusela isicelo sawo kuyo nayiphi na imbambano enikiweyo.', 'Luxanduva oluchaphazela kuphela iinkundla zamazwe ngamazwe kunye nenkundla']	B	international_law	C)Amazwe aphantsi kwesibophelelo esingqongqo sokusombulula iingxabano zawo ngokukhawuleza.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Iyintoni imbophelelelo yokusonjululwa kwengxabano ngoxolo?
 A)Lunyanzeliso lwesiphumo B)oko kukuthi C)Amazwe aphantsi kwesibophelelo esingqongqo sokusombulula iingxabano zawo ngokukhawuleza. D)Kusisinyanzelo sokuziphatha"	C
Yeyiphi kwezi nkcazelo zilandelayo ebubuxoki?	['Umgaqo-nkqubo we-14 watshintsha ikomiti emamela amatyala okuvuma ukusuka kwijaji ezintathu ukuya kwijaji enye.', 'Umgaqo-nkqubo we-14 wongeza inqobo entsha yokuvunyelwa', 'Umgaqo-nkqubo we-14 wabhangisa iKomishoni yamaLungelo oLuntu', 'Umgaqo-nkqubo we-14 wandisa ixesha lokuba sesikhundleni kweNkundla YaseYurophu Yamalungelo Abantu']	C	international_law	D)Umgaqo-nkqubo we-14 wandisa ixesha lokuba sesikhundleni kweNkundla YaseYurophu Yamalungelo Abantu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yeyiphi kwezi nkcazelo zilandelayo ebubuxoki?
 A)Umgaqo-nkqubo we-14 watshintsha ikomiti emamela amatyala okuvuma ukusuka kwijaji ezintathu ukuya kwijaji enye. B)Umgaqo-nkqubo we-14 wongeza inqobo entsha yokuvunyelwa C)Umgaqo-nkqubo we-14 wabhangisa iKomishoni yamaLungelo oLuntu D)Umgaqo-nkqubo we-14 wandisa ixesha lokuba sesikhundleni kweNkundla YaseYurophu Yamalungelo Abantu"	D
Leliphi 'iliwa' phantsi kweNgqungquthela ye-UN yoMthetho woLwandle (i-UNCLOS)?	['Amawa ayi-ayilendi engaphantsi kwezikwere  ezili10 zeemayile', 'Amawa ayi-ayilendi engenawo ummandla wolwandle', 'Amawa ayi-ayilendi engenako ukugcina ukuhlala kwabantu okanye ubomi bezoqoqosho ngokunokwabo kwaye ngokwenqaku elingama-121(3) ayinayo ngokupheleleyo ummandla wezoqoqosho okanye i-continentali shelfu.', 'Amawa yi-ayilendi encinane enako ukugcina ukuhlala kwabantu']	C	international_law	C) Amawa ayi-ayilendi engenako ukugcina ukuhlala kwabantu okanye ubomi bezoqoqosho ngokunokwabo kwaye ngokwenqaku elingama-121(3) ayinayo ngokupheleleyo ummandla wezoqoqosho okanye i-continentali shelfu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Leliphi 'iliwa' phantsi kweNgqungquthela ye-UN yoMthetho woLwandle (i-UNCLOS)?
 A)Amawa ayi-ayilendi engaphantsi kwezikwere  ezili10 zeemayile B)Amawa ayi-ayilendi engenawo ummandla wolwandle C)Amawa ayi-ayilendi engenako ukugcina ukuhlala kwabantu okanye ubomi bezoqoqosho ngokunokwabo kwaye ngokwenqaku elingama-121(3) ayinayo ngokupheleleyo ummandla wezoqoqosho okanye i-continentali shelfu. D)Amawa yi-ayilendi encinane enako ukugcina ukuhlala kwabantu"	C
Iyintoni intsingiselo ye-international legal personality?	['Ithetha ukuthi ziziteyithi kuphela ezithathelwa ingqalelo ngenjeSubjects kumthetho wamazwe ngamazwe', 'Ithetha ukuba ukubanamalungelo  kunye noxanduva phantsi komthetho wamazwe ngamazwe kwaye umthamo wokubethelela ezi ngoku okanye ngokuchasene nesenzo esifanelekileyo', 'Ithetha ukuba isalathisi sombutho singawalwa amagunya esiteyithi.', 'Ligama elisetyenziselwa ukubonisa isemthethweni,ngokuchaseneyo,umntu ngokomzimba phantsi komthetho wamazwe ngamazwe.']	B	international_law	B	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Iyintoni intsingiselo ye-international legal personality?
 A)Ithetha ukuthi ziziteyithi kuphela ezithathelwa ingqalelo ngenjeSubjects kumthetho wamazwe ngamazwe B)Ithetha ukuba ukubanamalungelo  kunye noxanduva phantsi komthetho wamazwe ngamazwe kwaye umthamo wokubethelela ezi ngoku okanye ngokuchasene nesenzo esifanelekileyo C)Ithetha ukuba isalathisi sombutho singawalwa amagunya esiteyithi. D)Ligama elisetyenziselwa ukubonisa isemthethweni"	B
Yeyiphi kwezi ilandelayo indlela yamalungelo oluntu esekwe kwisivumelwano?	['Yi-UN ikomiti yamalungelo wabantu.', 'Yi-UN iBhunga lamalungelo wabantu', 'Yi-UN umphononongi waxesha athile jikelele', 'Yi-UN izigunyaziso ezizodwa']	A	international_law	B) Yi-UN iBhunga lamalungelo wabantu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yeyiphi kwezi ilandelayo indlela yamalungelo oluntu esekwe kwisivumelwano?
 A)Yi-UN ikomiti yamalungelo wabantu. B)Yi-UN iBhunga lamalungelo wabantu C)Yi-UN umphononongi waxesha athile jikelele D)Yi-UN izigunyaziso ezizodwa"	B
I-UN Vienna Declaration 1993 yabhengeza ukuba	['Amalungelo esithathu jikelele yi-primary imprtance', 'Amalungelo oluntu kune nawezopolitiko  angamalungelo angundoqo', 'Zonke iintlobo zamalungelo azinokwahlulwa,zinxulumene kwaye zixhomekeke kwamanye.', 'Amalungelo oluntu kunye nawezoqoqosho akanyazelekanga']	C	international_law	A) Amalungelo esithathu jikelele yi-primary importance	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: I-UN Vienna Declaration 1993 yabhengeza ukuba
 A)Amalungelo esithathu jikelele yi-primary imprtance B)Amalungelo oluntu kune nawezopolitiko  angamalungelo angundoqo C)Zonke iintlobo zamalungelo azinokwahlulwa D)zinxulumene kwaye zixhomekeke kwamanye."	A
Ngowuphi owona mthombo uphambili wokhuseleko ngokubhekiselele kwimibutho yamazwe ngamazwe (IOs)?	['Umthombo ophambili wokhuseleko weIOs yi-UN Charter', 'Umthombo ophambili wokhuseleko zizivumelwano zeehedikota kwaye i-multilateral treaties i-provayida ukhuseleko olungqalileyo.', 'Umthombo ophambili wokhuseleko weIOs ngumthetho wesintu', 'Umthombo ophambili wokhuselo we-IOs yi viyena conveshini kwi diplomathikhi immunities']	B	international_law	B)Umthombo ophambili wokhuseleko zizivumelwano zeehedikota kwaye i-multilateral treaties i-provayida ukhuseleko olungqalileyo.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ngowuphi owona mthombo uphambili wokhuseleko ngokubhekiselele kwimibutho yamazwe ngamazwe (IOs)?
 A)Umthombo ophambili wokhuseleko weIOs yi-UN Charter B)Umthombo ophambili wokhuseleko zizivumelwano zeehedikota kwaye i-multilateral treaties i-provayida ukhuseleko olungqalileyo. C)Umthombo ophambili wokhuseleko weIOs ngumthetho wesintu D)Umthombo ophambili wokhuselo we-IOs yi viyena conveshini kwi diplomathikhi immunities"	B
Ingaba kukho kukhoi na ukulawulwa okanye okuxabiseka ngaphezului kuMazwe phantsi komthetho wamazwe ngamazwe?	['Ewe,iziteyiti ebezingalungu wefounding weUnited kindom banikwa amandla kakhulu kunye negunya', 'Ewe, Amalungu amaHlanu Asisigxina weUN', 'Hayi, onke amaZwe ajongwa alinganayo njengaMazwe azimeleyo (umgaqo wolingano oluzimeleyo, obhalwe kwinqaku lesi-2, isitanza soku-1 se-UN Charter)', 'Ukuba kuya kubakho nabuphi na ubunkokeli phakathi kwaMazwe ngumbandela wombutho ngamnye wezizwe ngezizwe oza kuthatha isigqibo']	C	international_law	C)Ewe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ingaba kukho kukhoi na ukulawulwa okanye okuxabiseka ngaphezului kuMazwe phantsi komthetho wamazwe ngamazwe?
 A)Ewe B)iziteyiti ebezingalungu wefounding weUnited kindom banikwa amandla kakhulu kunye negunya C)Ewe D)Amalungu amaHlanu Asisigxina weUN"	C
Yintoni i-declaratory theory of recognition?	['Ukwamkelwa kumiselwe ubukho belizwe', 'Ukwamkelwa kukubhengeza nje ubume belizwe kodwa akumiselwanga', 'Ukuqondwa kukubhengeza nje umdla', 'Ukuqondwa kufuna isibhengezo seLizwe elisandula ukudalwa']	B	international_law	C)Ukuqondwa kukubhengeza nje umdla	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yintoni i-declaratory theory of recognition?
 A)Ukwamkelwa kumiselwe ubukho belizwe B)Ukwamkelwa kukubhengeza nje ubume belizwe kodwa akumiselwanga C)Ukuqondwa kukubhengeza nje umdla D)Ukuqondwa kufuna isibhengezo seLizwe elisandula ukudalwa"	C
"Yintoni umsebenzi ""wokumisela umgangatho kwidiplomacy yamalungelo oluntu?"	['Ukumisela umgangatho kuthetha ukubeka phambili imigangatho esemthethweni ebophelelayo', 'Ukumiselwa komgangatho kuthetha nje ukucebisa imigangatho yomthetho ebophelelayo', 'Ukumisela umgangatho kuthetha ukubeka phambili imigangatho yomthetho engabopheleliyo', 'Ukumisela imigangatho kuthetha ukumisela imigangatho ethile yokuziphatha kwizivumelwano zamalungelo oluntu']	C	international_law	D) Ukumisela imigangatho kuthetha ukumisela imigangatho ethile yokuziphatha kwizivumelwano zamalungelo oluntu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yintoni umsebenzi ""wokumisela umgangatho kwidiplomacy yamalungelo oluntu?
 A)Ukumisela umgangatho kuthetha ukubeka phambili imigangatho esemthethweni ebophelelayo B)Ukumiselwa komgangatho kuthetha nje ukucebisa imigangatho yomthetho ebophelelayo C)Ukumisela umgangatho kuthetha ukubeka phambili imigangatho yomthetho engabopheleliyo D)Ukumisela imigangatho kuthetha ukumisela imigangatho ethile yokuziphatha kwizivumelwano zamalungelo oluntu"	D
Ngowuphi umlinganiselo owaziswa ngumgwebo weKadi ngokubhekiselele ekudityanisweni kwezigqibo zeBhunga lezoKhuseleko leUN?	['Isigwebo seKadi safuna ukuba izigqibo ze-UNSC ziqondwe ngokuhambelana namalungelo oluntu', 'Isigwebo seKadi safuna ukuba zonke izigqibo ze-UNSC zibandakanywe ngaphandle kolunye uwiso-mthetho olusebenzayo', 'Isigwebo seKadi sasifuna ukuba izigqibo ezibalulekileyo ze-UNSC zitshintshwe kwaye zingabandakanywa nje', 'Isigwebo seKadi sabanga ukuba izigqibo ze-UNSC azibopheleli ukuba zinyhasha amalungelo oluntu']	A	international_law	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ngowuphi umlinganiselo owaziswa ngumgwebo weKadi ngokubhekiselele ekudityanisweni kwezigqibo zeBhunga lezoKhuseleko leUN?
 A)Isigwebo seKadi safuna ukuba izigqibo ze-UNSC ziqondwe ngokuhambelana namalungelo oluntu B)Isigwebo seKadi safuna ukuba zonke izigqibo ze-UNSC zibandakanywe ngaphandle kolunye uwiso-mthetho olusebenzayo C)Isigwebo seKadi sasifuna ukuba izigqibo ezibalulekileyo ze-UNSC zitshintshwe kwaye zingabandakanywa nje D)Isigwebo seKadi sabanga ukuba izigqibo ze-UNSC azibopheleli ukuba zinyhasha amalungelo oluntu"	C
I-Magna Carta yaba	['Isivumelwano ngo-1689 esaqinisekisa inkululeko yokuthetha ePalamente', 'Isivumelwano ngo-1215 phakathi koKumkani kunye nabaphathi bakhe, esaqinisekisa ukhuseleko oluthile lwabalawulwa', 'Uxwebhu lomgaqo-siseko ngenkulungwane ye-19 oluqinisekisa ngelungelo lokuvota', 'Uxwebhu olumisela uMqulu wamaLungelo opheleleyo waseNgilani']	B	international_law	B	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: I-Magna Carta yaba
 A)Isivumelwano ngo-1689 esaqinisekisa inkululeko yokuthetha ePalamente B)Isivumelwano ngo-1215 phakathi koKumkani kunye nabaphathi bakhe C)esaqinisekisa ukhuseleko oluthile lwabalawulwa D)Uxwebhu lomgaqo-siseko ngenkulungwane ye-19 oluqinisekisa ngelungelo lokuvota"	B
Ingaba abantu (ngokwasenyameni) baxhamla ubuntu obusemthethweni bamazwe ngamazwe ngendlela efanayo naMazwe kunye nemibutho yamazwe ngamazwe?	['Abantu ngabanye banandipha ubuntu obusemthethweni bamazwe ngamazwe, kodwa oku kulinganiselwe', 'Abantu ngabanye banandipha ubuntu obusemthethweni bamazwe ngamazwe', 'Abantu abaxhamli nabuphi na ubuntu obusemthethweni bamazwe ngamazwe', 'Abantu ngabanye banokuzisa amabango kuphela kwiinkundla zamazwe ngamazw']	A	international_law	C)Abantu ngabanye banandipha ubuntu obusemthethweni bamazwe ngamazwe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ingaba abantu (ngokwasenyameni) baxhamla ubuntu obusemthethweni bamazwe ngamazwe ngendlela efanayo naMazwe kunye nemibutho yamazwe ngamazwe?
 A)Abantu ngabanye banandipha ubuntu obusemthethweni bamazwe ngamazwe B)kodwa oku kulinganiselwe C)Abantu ngabanye banandipha ubuntu obusemthethweni bamazwe ngamazwe D)Abantu abaxhamli nabuphi na ubuntu obusemthethweni bamazwe ngamazwe"	C
